Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LNJ_M_R,Shrubland,328,130,96,53,61,165,182,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNJ_M_R,Non_Wetland,6,3,0,0,1,4,28,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNJ_M_R,Grassland,0,183,37,17,38,160,168,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNJ_M_R,Bareland,188,76,0,27,9,87,43,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNJ_M_R,Water,478,168,119,1,0,238,329,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNJ_M_R,Forest,617,212,64,55,106,0,280,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNJ_M_R,Cropland,413,0,102,105,18,194,153,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNJ_M_R,Built-up,141,87,35,0,5,74,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNJ_M_R,Non_Water,3,3,0,0,1,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNJ_M_R,Wetland,201,81,6,0,47,125,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNJ_M_R,Lichens_and_Mosses,2,3,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNJ_M_R,Permanent_ice_and_snow,12,2,9,0,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNJ_M_R,Non_Wetland,8,0,0,0,5,0,3,18,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNJ_M_R,Shrubland,110,0,33,7,58,31,5,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNJ_M_R,Grassland,0,0,12,4,64,57,11,315,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNJ_M_R,Cropland,570,0,114,27,68,103,0,420,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNJ_M_R,Wetland,59,0,1,0,272,52,0,417,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNJ_M_R,Bareland,115,0,0,19,88,27,0,153,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNJ_M_R,Built-up,102,0,33,0,13,0,0,115,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNJ_M_R,Water,155,0,8,3,0,39,1,523,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNJ_M_R,Forest,422,0,140,25,213,0,11,1134,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNJ_M_R,Non_Water,1,0,0,0,2,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNJ_M_R,Lichens_and_Mosses,3,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNJ_M_R,Permanent_ice_and_snow,1,0,0,0,2,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNJ_M_R,Non_Wetland,4,0,6,0,4,3,13,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNJ_M_R,Grassland,0,28,144,12,86,138,90,429,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNJ_M_R,Wetland,8,0,51,0,192,168,0,320,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNJ_M_R,Bareland,21,3,0,18,36,8,1,97,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNJ_M_R,Water,41,0,175,29,0,211,89,537,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNJ_M_R,Forest,164,19,351,27,233,0,163,885,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNJ_M_R,Non_Water,1,0,0,0,7,1,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNJ_M_R,Shrubland,56,7,93,17,49,40,23,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNJ_M_R,Cropland,282,0,406,41,56,65,10,425,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNJ_M_R,Built-up,45,1,119,0,11,13,0,113,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNJ_M_R,Lichens_and_Mosses,0,0,4,0,0,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNJ_M_R,Permanent_ice_and_snow,0,0,8,0,3,1,0,7,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNJ_M_R,Shrubland,0,0,0,0,0,0,0,0,322,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNJ_M_R,Wetland,0,0,0,0,9,0,0,0,417,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNJ_M_R,Grassland,0,0,0,0,1,0,44,0,336,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNJ_M_R,Forest,0,0,0,0,19,0,119,0,614,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNJ_M_R,Water,0,0,0,0,0,0,248,0,378,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNJ_M_R,Cropland,0,0,0,0,0,0,6,0,186,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNJ_M_R,Bareland,0,0,0,0,2,0,2,0,44,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNJ_M_R,Built-up,0,0,0,0,0,0,1,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNJ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNJ_M_R,Shrubland,0,0,0,0,156,0,0,0,0,66,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNJ_M_R,Bareland,0,0,0,0,50,0,0,0,0,21,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNJ_M_R,Grassland,0,0,0,0,170,0,0,0,0,73,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNJ_M_R,Water,0,0,0,0,0,0,0,0,0,473,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNJ_M_R,Wetland,0,0,0,0,176,0,0,0,0,236,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNJ_M_R,Forest,0,0,0,0,258,0,0,0,0,240,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNJ_M_R,Cropland,0,0,0,0,126,0,0,0,0,41,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNJ_M_R,Built-up,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNJ_M_R,Grassland,0,412,23,27,1,336,44,283,0,0,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNJ_M_R,Wetland,15,57,1,3,9,144,0,79,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNJ_M_R,Bareland,8,244,0,37,2,113,2,163,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNJ_M_R,Water,24,323,96,18,0,351,248,384,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNJ_M_R,Forest,131,462,25,57,19,0,119,362,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNJ_M_R,Cropland,26,0,4,51,0,247,6,252,0,0,14,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNJ_M_R,Built-up,6,139,7,0,0,76,1,82,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNJ_M_R,Shrubland,29,79,22,20,0,91,0,0,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNJ_M_R,Permanent_ice_and_snow,0,10,2,0,0,4,0,6,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNJ_M_R,Grassland,0,374,0,65,15,68,51,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNJ_M_R,Shrubland,0,177,0,75,49,85,67,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNJ_M_R,Forest,0,260,3,112,165,0,144,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNJ_M_R,Bareland,0,131,0,63,17,42,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNJ_M_R,Water,0,74,6,5,0,40,70,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNJ_M_R,Wetland,0,28,0,0,83,24,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNJ_M_R,Built-up,0,4,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNJ_M_R,Cropland,0,0,0,87,2,51,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNJ_M_R,Permanent_ice_and_snow,0,2,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNJ_M_R,Forest,137,119,70,0,59,0,91,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNJ_M_R,Shrubland,145,98,108,0,109,263,63,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNJ_M_R,Wetland,130,12,28,0,76,138,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNJ_M_R,Water,72,17,33,0,0,213,85,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNJ_M_R,Cropland,87,0,116,0,27,109,16,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNJ_M_R,Built-up,3,39,32,0,16,47,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNJ_M_R,Grassland,0,86,71,0,49,139,27,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNJ_M_R,Bareland,0,29,0,0,19,30,0,0,0,0,0,6
