Dataset,MajorityClass,Forest,Cropland,Wetland,Bareland,Built-up,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19LHJ_M_R,Grassland,263,48,55,48,68,6,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHJ_M_R,Non_Wetland,4,0,1,0,0,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHJ_M_R,Wetland,327,12,0,41,5,107,386,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHJ_M_R,Bareland,78,5,7,0,34,21,123,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHJ_M_R,Shrubland,10,0,2,2,3,1,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHJ_M_R,Built-up,125,6,3,33,0,4,184,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHJ_M_R,Water,585,10,150,229,5,0,436,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHJ_M_R,Cropland,100,0,1,3,42,1,173,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHJ_M_R,Lichens_and_Mosses,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHJ_M_R,Forest,0,28,97,41,72,74,473,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHJ_M_R,Permanent_ice_and_snow,0,0,1,0,0,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHJ_M_R,Grassland,9,35,254,322,67,56,0,52,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHJ_M_R,Non_Wetland,0,0,4,1,1,0,3,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHJ_M_R,Wetland,7,0,0,129,7,150,187,22,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHJ_M_R,Forest,0,17,493,392,64,184,548,46,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHJ_M_R,Shrubland,0,0,6,5,1,1,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHJ_M_R,Water,35,0,277,210,31,0,207,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHJ_M_R,Built-up,0,0,34,143,0,3,71,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHJ_M_R,Cropland,4,0,24,110,16,0,90,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHJ_M_R,Bareland,0,1,10,0,6,37,10,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHJ_M_R,Non_Wetland,0,0,5,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHJ_M_R,Grassland,38,0,179,116,63,33,0,26,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHJ_M_R,Bareland,1,0,6,0,3,45,114,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHJ_M_R,Forest,0,0,280,100,77,156,633,11,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHJ_M_R,Shrubland,0,0,2,0,0,0,8,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHJ_M_R,Water,37,0,124,19,14,0,421,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHJ_M_R,Cropland,14,0,13,53,11,2,180,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHJ_M_R,Built-up,5,0,24,63,0,22,83,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHJ_M_R,Wetland,23,0,0,6,10,94,305,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHJ_M_R,Grassland,0,0,76,0,0,22,0,0,501,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHJ_M_R,Wetland,0,0,0,0,0,17,0,0,290,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHJ_M_R,Shrubland,0,0,0,0,0,0,0,0,10,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHJ_M_R,Cropland,0,0,6,0,0,8,0,0,41,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHJ_M_R,Water,0,0,471,0,0,0,0,0,274,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHJ_M_R,Bareland,0,0,84,0,0,1,0,0,24,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHJ_M_R,Forest,0,0,289,0,0,89,0,0,823,0,0,0
