Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23KMU_M_R,Shrubland,289,81,79,98,150,101,22,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMU_M_R,Grassland,0,321,153,116,349,235,68,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMU_M_R,Non_Wetland,16,11,2,3,12,17,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMU_M_R,Bareland,351,95,0,110,142,24,25,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMU_M_R,Built-up,369,162,160,0,238,4,23,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMU_M_R,Water,1336,244,483,31,1016,719,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMU_M_R,Forest,1510,442,435,360,0,508,293,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMU_M_R,Cropland,912,0,355,231,488,144,94,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMU_M_R,Wetland,605,63,33,12,314,0,165,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMU_M_R,Non_Water,3,1,1,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMU_M_R,Permanent_ice_and_snow,7,0,3,1,1,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMU_M_R,Non_Wetland,12,0,1,0,7,31,7,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMU_M_R,Shrubland,117,0,45,18,55,117,66,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMU_M_R,Grassland,0,0,60,61,251,396,229,175,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMU_M_R,Cropland,782,0,211,176,433,431,267,369,0,0,0,0
