,0
Wetland,17644
Forest,17469
Water,16622
Grassland,13302
Cropland,12642
Non_Wetland,5394
Bareland,4051
Built-up,4030
Shrubland,1706
Non_Water,1523
Lichens_and_Mosses,24
Permanent_ice_and_snow,1
