Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20PMQ_M_R,Shrubland,3,3,3,3,3,2,3,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20PMQ_M_R,Grassland,0,12,25,10,8,1,34,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20PMQ_M_R,Cropland,69,0,18,24,16,1,40,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20PMQ_M_R,Wetland,119,9,0,29,9,42,102,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20PMQ_M_R,Bareland,64,10,15,0,18,17,30,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20PMQ_M_R,Built-up,29,4,6,16,0,5,20,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20PMQ_M_R,Water,137,5,98,81,19,0,117,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20PMQ_M_R,Forest,87,11,51,26,22,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20PMQ_M_R,Permanent_ice_and_snow,7,0,0,2,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PMQ_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PMQ_M_R,Grassland,0,0,12,0,0,4,0,61,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PMQ_M_R,Cropland,0,0,4,0,0,0,0,30,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PMQ_M_R,Bareland,0,0,24,0,0,8,0,17,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PMQ_M_R,Built-up,0,0,5,0,0,0,0,13,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PMQ_M_R,Forest,0,0,42,0,0,12,0,102,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PMQ_M_R,Wetland,0,0,0,0,0,16,0,175,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PMQ_M_R,Water,0,0,64,0,0,0,0,83,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PMQ_M_R,Shrubland,0,0,0,0,0,6,0,0,1,0,0
