Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KKA_M_R,Shrubland,3,3,1,2,1,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKA_M_R,Grassland,0,19,14,10,5,6,12,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKA_M_R,Cropland,19,0,9,13,8,9,10,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKA_M_R,Wetland,16,7,0,9,0,16,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKA_M_R,Lichens_and_Mosses,1,1,0,1,1,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKA_M_R,Bareland,24,20,10,0,11,17,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKA_M_R,Built-up,2,2,1,2,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKA_M_R,Water,26,19,8,26,4,0,14,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKA_M_R,Forest,17,15,7,9,7,10,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKA_M_R,Permanent_ice_and_snow,5,1,0,7,0,2,5,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKA_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKA_M_R,Grassland,0,0,2,0,0,1,0,15,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKA_M_R,Cropland,0,0,2,0,0,1,0,9,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKA_M_R,Bareland,0,0,3,0,0,2,0,11,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKA_M_R,Built-up,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKA_M_R,Wetland,0,0,0,0,0,0,0,6,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKA_M_R,Water,0,0,8,0,0,0,0,8,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKA_M_R,Forest,0,0,2,0,0,2,0,7,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKA_M_R,Shrubland,0,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKA_M_R,Grassland,0,0,0,0,0,31,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKA_M_R,Cropland,0,0,0,0,0,25,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKA_M_R,Wetland,0,0,0,0,0,26,0,0,6,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKA_M_R,Bareland,0,0,0,0,0,37,0,0,9,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKA_M_R,Built-up,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKA_M_R,Forest,0,0,0,0,0,26,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKA_M_R,Water,0,0,0,0,0,0,0,0,29,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKA_M_R,Permanent_ice_and_snow,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKA_M_R,Water,15,11,8,17,13,0,11,0,0,25,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKA_M_R,Grassland,0,12,2,11,8,1,10,0,0,18,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKA_M_R,Cropland,9,0,2,12,12,1,7,0,0,15,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKA_M_R,Wetland,0,1,0,2,0,0,1,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKA_M_R,Bareland,11,13,3,0,15,2,9,0,0,21,13,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKA_M_R,Permanent_ice_and_snow,2,1,0,4,1,0,2,0,0,9,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKA_M_R,Forest,7,12,2,13,6,2,0,0,0,19,4,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKA_M_R,Water,4,3,2,15,0,0,9,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKA_M_R,Cropland,3,0,0,3,0,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKA_M_R,Wetland,6,7,0,13,0,8,7,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKA_M_R,Bareland,1,3,1,0,0,2,2,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKA_M_R,Forest,3,1,0,2,0,1,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKA_M_R,Grassland,0,3,1,3,0,2,2,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKA_M_R,Built-up,0,1,0,1,0,0,1,0,0,0,0,0
