Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Built-up,Water,Bareland,Shrubland,Non_Wetland,Non_Water,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZA_M_R,Cropland,0,0,0,0,0,10,0,0,0,9,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZA_M_R,Forest,0,0,0,0,0,230,0,0,0,239,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZA_M_R,Built-up,0,0,0,0,0,4,0,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZA_M_R,Grassland,0,220,388,5,120,13,10,395,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZA_M_R,Wetland,0,130,31,0,6,13,27,191,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZA_M_R,Built-up,0,42,180,0,0,8,1,107,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZA_M_R,Forest,24,0,823,135,311,111,71,914,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZA_M_R,Bareland,2,31,210,0,140,11,0,163,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZA_M_R,Cropland,0,172,0,0,160,7,4,342,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZA_M_R,Water,14,372,245,174,77,0,74,439,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZA_M_R,Shrubland,0,20,26,0,14,0,4,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZA_M_R,Grassland,0,174,364,3,99,46,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZA_M_R,Forest,0,0,531,157,335,427,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZA_M_R,Shrubland,0,81,134,6,64,40,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZA_M_R,Wetland,0,75,35,0,3,59,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZA_M_R,Bareland,0,29,156,1,80,27,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZA_M_R,Built-up,0,12,49,0,0,1,8,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZA_M_R,Water,0,162,61,206,12,0,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZA_M_R,Cropland,0,147,0,0,98,1,6,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZA_M_R,Wetland,38,305,1,0,0,92,2,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZA_M_R,Forest,119,0,154,10,0,68,73,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZA_M_R,Shrubland,61,184,70,4,0,28,41,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZA_M_R,Cropland,114,212,0,0,0,16,109,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZA_M_R,Bareland,3,72,32,4,0,14,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZA_M_R,Water,13,682,5,71,0,0,18,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZA_M_R,Built-up,9,107,89,0,0,16,47,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZA_M_R,Grassland,0,141,75,5,0,34,57,0,0,0,1
