,0
Wetland,23378
Water,20360
Grassland,14816
Forest,13859
Bareland,11028
Non_Wetland,5742
Built-up,5030
Shrubland,2534
Cropland,1545
Non_Water,1169
Permanent_ice_and_snow,753
Lichens_and_Mosses,145
