Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24KTG_M_R,Shrubland,133,27,21,21,76,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24KTG_M_R,Grassland,0,165,55,71,314,6,30,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24KTG_M_R,Bareland,188,12,0,28,76,0,14,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24KTG_M_R,Built-up,203,45,56,0,150,0,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24KTG_M_R,Water,591,127,196,3,661,70,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24KTG_M_R,Forest,867,237,96,136,0,68,72,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24KTG_M_R,Non_Wetland,2,0,0,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24KTG_M_R,Wetland,128,31,19,0,154,0,19,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24KTG_M_R,Non_Water,2,0,0,1,2,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24KTG_M_R,Cropland,272,0,54,70,195,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24KTG_M_R,Permanent_ice_and_snow,2,0,1,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTG_M_R,Shrubland,38,0,19,6,29,0,11,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTG_M_R,Grassland,0,0,75,33,96,41,178,141,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTG_M_R,Non_Wetland,1,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTG_M_R,Bareland,149,0,0,16,22,0,98,34,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTG_M_R,Built-up,138,0,57,0,25,2,23,32,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTG_M_R,Water,410,0,68,74,116,4,0,50,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTG_M_R,Forest,716,0,180,131,0,118,510,477,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTG_M_R,Non_Water,0,0,0,0,1,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTG_M_R,Wetland,113,0,10,18,14,0,151,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTG_M_R,Cropland,307,0,112,41,83,1,79,102,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTG_M_R,Permanent_ice_and_snow,3,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTG_M_R,Grassland,0,0,126,34,123,38,77,115,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTG_M_R,Forest,714,0,242,45,0,119,289,314,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTG_M_R,Bareland,77,0,0,18,2,0,2,12,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTG_M_R,Built-up,138,0,75,0,11,1,10,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTG_M_R,Non_Wetland,0,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTG_M_R,Water,283,0,170,28,116,18,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTG_M_R,Non_Water,3,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTG_M_R,Shrubland,45,0,26,7,14,8,4,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTG_M_R,Cropland,264,0,78,52,90,4,31,69,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTG_M_R,Wetland,83,0,30,5,4,0,47,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KTG_M_R,Grassland,0,0,0,0,0,73,13,0,241,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KTG_M_R,Wetland,0,0,0,0,0,0,0,0,157,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KTG_M_R,Forest,0,0,0,0,0,217,62,0,464,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KTG_M_R,Shrubland,0,0,0,0,0,0,0,0,10,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KTG_M_R,Cropland,0,0,0,0,0,2,0,0,58,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KTG_M_R,Water,0,0,0,0,0,339,0,0,224,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KTG_M_R,Bareland,0,0,0,0,0,45,0,0,10,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KTG_M_R,Built-up,0,0,0,0,0,28,2,0,12,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTG_M_R,Grassland,0,0,0,0,0,0,132,0,0,121,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTG_M_R,Water,0,0,0,0,0,0,0,0,0,567,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTG_M_R,Shrubland,0,0,0,0,0,0,7,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTG_M_R,Bareland,0,0,0,0,0,0,40,0,0,44,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTG_M_R,Cropland,0,0,0,0,0,0,22,0,0,21,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTG_M_R,Wetland,0,0,0,0,0,0,53,0,0,96,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTG_M_R,Built-up,0,0,0,0,0,0,19,0,0,13,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTG_M_R,Forest,0,0,0,0,0,0,317,0,0,286,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTG_M_R,Grassland,0,486,34,125,284,73,13,389,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTG_M_R,Bareland,0,204,0,115,48,45,0,116,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTG_M_R,Built-up,16,141,1,0,32,28,2,101,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTG_M_R,Forest,186,699,49,132,0,217,62,654,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTG_M_R,Wetland,3,58,2,1,13,0,0,37,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTG_M_R,Water,31,484,94,99,230,339,0,349,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTG_M_R,Shrubland,1,11,0,1,14,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTG_M_R,Cropland,10,0,0,17,87,2,0,104,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTG_M_R,Permanent_ice_and_snow,0,2,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KTG_M_R,Grassland,0,270,10,139,245,38,160,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KTG_M_R,Forest,0,309,2,282,0,123,297,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KTG_M_R,Shrubland,0,45,0,6,24,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KTG_M_R,Bareland,0,51,0,46,10,1,46,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KTG_M_R,Built-up,0,19,2,0,6,5,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KTG_M_R,Water,0,26,11,44,89,66,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KTG_M_R,Wetland,0,2,1,17,16,0,50,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KTG_M_R,Cropland,0,0,5,35,51,10,17,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KTG_M_R,Permanent_ice_and_snow,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTG_M_R,Bareland,5,21,0,0,21,9,13,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTG_M_R,Forest,149,130,84,0,0,64,98,0,0,0,0,3
