,0
Forest,6972
Grassland,6261
Water,3712
Cropland,3099
Bareland,2972
Shrubland,2345
Wetland,1951
Built-up,1363
Non_Wetland,668
Non_Water,174
Lichens_and_Mosses,145
Permanent_ice_and_snow,6
