Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_21KTP_M_R,Shrubland,3,2,2,1,1,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTP_M_R,Grassland,0,15,16,10,3,9,16,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTP_M_R,Cropland,18,0,10,13,6,10,17,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTP_M_R,Wetland,30,24,0,16,0,27,28,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTP_M_R,Lichens_and_Mosses,1,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTP_M_R,Bareland,20,12,5,0,4,8,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTP_M_R,Built-up,3,2,0,3,0,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTP_M_R,Water,38,33,27,32,1,0,34,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTP_M_R,Forest,21,13,17,13,5,10,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTP_M_R,Permanent_ice_and_snow,4,0,0,5,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTP_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTP_M_R,Grassland,0,0,3,0,0,2,0,18,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTP_M_R,Cropland,0,0,3,0,0,2,0,13,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTP_M_R,Forest,0,0,3,0,0,2,0,20,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTP_M_R,Wetland,0,0,0,0,0,2,0,66,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTP_M_R,Water,0,0,8,0,0,0,0,15,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTP_M_R,Bareland,0,0,3,0,0,2,0,7,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTP_M_R,Built-up,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTP_M_R,Shrubland,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTP_M_R,Grassland,0,0,0,0,0,20,0,0,6,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTP_M_R,Cropland,0,0,0,0,0,25,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTP_M_R,Wetland,0,0,0,0,0,43,0,0,12,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTP_M_R,Bareland,0,0,0,0,0,21,0,0,4,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTP_M_R,Built-up,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTP_M_R,Water,0,0,0,0,0,0,0,0,63,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTP_M_R,Forest,0,0,0,0,0,28,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTP_M_R,Water,3,23,8,20,12,0,23,0,0,14,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTP_M_R,Grassland,0,17,3,8,7,2,16,0,0,15,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTP_M_R,Cropland,4,0,3,7,8,2,17,0,0,13,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTP_M_R,Wetland,1,15,0,5,6,2,14,0,0,10,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTP_M_R,Bareland,0,16,3,0,14,2,15,0,0,10,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTP_M_R,Permanent_ice_and_snow,0,7,0,0,4,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTP_M_R,Forest,8,17,3,8,8,2,0,0,0,14,3,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTP_M_R,Water,22,19,20,18,0,0,21,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTP_M_R,Cropland,3,0,3,3,0,2,3,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTP_M_R,Wetland,13,16,0,11,0,12,13,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTP_M_R,Bareland,1,3,2,0,0,2,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTP_M_R,Built-up,1,1,1,1,0,0,1,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTP_M_R,Forest,3,3,3,2,0,2,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTP_M_R,Grassland,0,2,2,1,0,2,2,0,0,0,0,0
