Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXQ_M_R,Shrubland,27,73,18,24,52,0,0,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXQ_M_R,Wetland,16,136,4,15,85,6,0,33,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXQ_M_R,Permanent_ice_and_snow,0,19,5,2,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXQ_M_R,Grassland,0,515,5,229,233,107,8,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXQ_M_R,Shrubland,0,143,1,73,69,71,23,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXQ_M_R,Built-up,0,65,11,0,8,21,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXQ_M_R,Water,0,185,42,80,38,0,71,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXQ_M_R,Bareland,0,169,0,150,24,101,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXQ_M_R,Wetland,0,135,27,115,171,283,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXQ_M_R,Forest,0,265,2,202,0,269,42,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXQ_M_R,Cropland,0,0,8,132,94,50,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXQ_M_R,Permanent_ice_and_snow,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXQ_M_R,Shrubland,74,64,72,0,155,81,44,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXQ_M_R,Forest,93,62,34,0,0,64,71,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXQ_M_R,Water,47,66,308,0,194,0,168,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXQ_M_R,Bareland,3,8,0,0,14,18,1,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXQ_M_R,Cropland,99,0,226,0,169,91,87,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXQ_M_R,Built-up,23,94,150,0,119,50,24,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXQ_M_R,Wetland,106,76,133,0,301,114,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXQ_M_R,Grassland,0,179,199,0,228,94,82,0,0,0,0,14
