,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LVD_M_R,16267
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVD_M_R,15803
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVD_M_R,15033
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVD_M_R,14060
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVD_M_R,13796
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVD_M_R,11781
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVD_M_R,7767
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVD_M_R,2631
