Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23KNR_M_R,Shrubland,78,57,25,12,11,13,5,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KNR_M_R,Grassland,0,264,150,37,102,115,42,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KNR_M_R,Non_Wetland,6,4,1,3,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KNR_M_R,Bareland,182,79,33,2,0,46,21,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KNR_M_R,Built-up,349,336,119,4,149,0,69,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KNR_M_R,Water,521,656,118,53,219,77,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KNR_M_R,Forest,865,0,200,49,153,205,173,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KNR_M_R,Cropland,370,276,0,5,133,120,10,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KNR_M_R,Wetland,100,89,1,0,2,2,22,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KNR_M_R,Non_Water,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KNR_M_R,Permanent_ice_and_snow,2,0,0,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNR_M_R,Non_Wetland,3,1,0,4,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNR_M_R,Shrubland,56,16,0,5,25,10,7,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNR_M_R,Grassland,0,81,0,65,95,98,120,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNR_M_R,Cropland,429,146,0,13,121,151,29,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNR_M_R,Wetland,49,2,0,0,0,3,51,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNR_M_R,Bareland,78,9,0,0,0,51,53,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNR_M_R,Built-up,183,60,0,6,158,0,145,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNR_M_R,Forest,747,0,0,179,222,238,304,103,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNR_M_R,Non_Water,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNR_M_R,Water,432,125,0,66,31,150,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNR_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNR_M_R,Non_Wetland,2,0,0,8,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNR_M_R,Grassland,0,104,103,129,100,110,18,31,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNR_M_R,Forest,521,0,97,384,238,224,187,145,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNR_M_R,Bareland,74,24,14,3,0,34,5,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNR_M_R,Built-up,160,40,31,42,201,0,44,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNR_M_R,Shrubland,30,12,7,21,18,11,4,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNR_M_R,Wetland,27,7,3,0,2,13,11,1,0,0,0,0
