Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KQF_M_R,Shrubland,3,1,2,1,1,1,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQF_M_R,Grassland,0,28,18,10,10,9,34,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQF_M_R,Cropland,62,0,30,25,25,31,46,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQF_M_R,Wetland,59,55,0,3,0,20,63,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQF_M_R,Lichens_and_Mosses,1,0,0,1,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQF_M_R,Bareland,29,24,12,0,14,14,25,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQF_M_R,Built-up,11,9,1,7,0,1,8,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQF_M_R,Water,78,49,50,13,3,0,71,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQF_M_R,Forest,65,55,48,15,27,20,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQF_M_R,Permanent_ice_and_snow,12,5,1,3,1,3,10,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQF_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQF_M_R,Grassland,0,0,5,0,0,5,0,43,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQF_M_R,Cropland,0,0,13,0,0,13,0,55,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQF_M_R,Forest,0,0,23,0,0,21,0,96,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQF_M_R,Wetland,0,0,0,0,0,11,0,110,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQF_M_R,Built-up,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQF_M_R,Water,0,0,22,0,0,0,0,28,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQF_M_R,Bareland,0,0,0,0,0,1,0,14,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQF_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQF_M_R,Shrubland,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQF_M_R,Grassland,0,0,0,0,0,16,0,0,4,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQF_M_R,Cropland,0,0,0,0,0,30,0,0,11,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQF_M_R,Wetland,0,0,0,0,0,19,0,0,20,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQF_M_R,Built-up,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQF_M_R,Water,0,0,0,0,0,0,0,0,82,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQF_M_R,Forest,0,0,0,0,0,26,0,0,18,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQF_M_R,Bareland,0,0,0,0,0,4,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQF_M_R,Water,28,31,22,14,2,0,40,0,0,46,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQF_M_R,Cropland,39,0,13,15,20,13,44,0,0,49,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQF_M_R,Wetland,12,16,0,10,0,11,30,0,0,17,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQF_M_R,Built-up,8,8,0,5,0,0,7,0,0,8,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQF_M_R,Forest,41,51,23,29,19,21,0,0,0,59,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQF_M_R,Grassland,0,24,5,16,7,5,32,0,0,31,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQF_M_R,Bareland,25,22,0,0,10,1,23,0,0,27,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQF_M_R,Permanent_ice_and_snow,8,7,0,3,0,0,6,0,0,12,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQF_M_R,Water,0,92,14,0,9,0,12,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQF_M_R,Grassland,0,57,24,1,14,8,23,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQF_M_R,Wetland,0,49,0,0,1,36,20,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQF_M_R,Bareland,0,41,2,0,16,10,20,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQF_M_R,Built-up,0,4,0,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQF_M_R,Forest,0,63,41,0,25,27,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQF_M_R,Cropland,0,0,7,0,25,6,23,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQF_M_R,Permanent_ice_and_snow,0,10,0,0,4,2,6,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQF_M_R,Water,31,16,19,15,0,0,32,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQF_M_R,Cropland,27,0,19,24,0,17,26,0,0,0,0,12
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQF_M_R,Wetland,29,6,0,16,0,22,36,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQF_M_R,Built-up,2,9,0,8,0,0,9,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQF_M_R,Forest,26,14,13,20,0,15,0,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQF_M_R,Bareland,1,0,0,0,0,2,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQF_M_R,Grassland,0,3,2,6,0,4,4,0,0,0,0,4
