Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MPM_M_R,Non_Water,0,0,0,0,0,6,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPM_M_R,Non_Wetland,3,2,6,1,4,6,9,10,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPM_M_R,Grassland,0,121,168,27,135,38,72,420,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPM_M_R,Wetland,15,7,142,0,163,229,0,443,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPM_M_R,Bareland,33,19,0,34,34,15,4,129,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPM_M_R,Built-up,57,11,141,0,7,1,0,157,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPM_M_R,Water,4,4,160,6,153,0,99,422,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPM_M_R,Forest,140,61,423,77,0,146,210,897,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPM_M_R,Non_Water,0,0,1,0,0,5,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPM_M_R,Shrubland,53,11,91,23,42,52,26,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPM_M_R,Cropland,207,0,314,59,86,24,7,419,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPM_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPM_M_R,Shrubland,0,0,0,0,0,0,0,0,272,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPM_M_R,Wetland,0,0,0,0,0,17,0,0,415,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPM_M_R,Grassland,0,0,0,0,0,5,62,0,381,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPM_M_R,Forest,0,0,0,0,0,38,213,0,631,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPM_M_R,Water,0,0,0,0,0,0,289,0,302,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPM_M_R,Bareland,0,0,0,0,0,1,17,0,51,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPM_M_R,Cropland,0,0,0,0,0,0,5,0,237,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPM_M_R,Built-up,0,0,0,0,0,0,3,0,7,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPM_M_R,Grassland,0,0,0,0,0,97,0,0,0,56,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPM_M_R,Water,0,0,0,0,0,0,0,0,0,305,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPM_M_R,Forest,0,0,0,0,0,157,0,0,0,172,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPM_M_R,Shrubland,0,0,0,0,0,104,0,0,0,48,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPM_M_R,Wetland,0,0,0,0,0,273,0,0,0,212,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPM_M_R,Bareland,0,0,0,0,0,42,0,0,0,10,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPM_M_R,Cropland,0,0,0,0,0,44,0,0,0,16,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPM_M_R,Built-up,0,0,0,0,0,3,0,0,0,4,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPM_M_R,Grassland,0,257,32,42,331,5,62,242,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPM_M_R,Bareland,21,232,0,103,111,1,17,155,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPM_M_R,Water,29,139,37,6,213,0,289,246,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPM_M_R,Forest,294,364,41,102,0,38,213,357,0,0,17,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPM_M_R,Built-up,47,141,5,0,69,0,3,107,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPM_M_R,Cropland,131,0,7,50,285,0,5,268,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPM_M_R,Wetland,51,31,19,0,140,17,0,54,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPM_M_R,Shrubland,45,53,26,22,69,0,0,0,0,0,1,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPM_M_R,Grassland,0,377,1,86,79,7,40,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPM_M_R,Shrubland,0,126,0,70,112,39,31,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPM_M_R,Forest,0,233,2,145,0,137,159,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPM_M_R,Bareland,0,133,0,34,103,20,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPM_M_R,Water,0,13,21,6,46,0,83,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPM_M_R,Wetland,0,37,0,2,48,103,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPM_M_R,Built-up,0,7,5,0,12,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPM_M_R,Cropland,0,0,2,54,41,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPM_M_R,Forest,154,121,86,0,0,40,41,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPM_M_R,Shrubland,123,105,87,0,192,53,52,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPM_M_R,Cropland,99,0,121,0,53,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPM_M_R,Wetland,232,30,18,0,316,121,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPM_M_R,Water,70,5,73,0,207,0,140,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPM_M_R,Grassland,0,121,81,0,136,13,19,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPM_M_R,Bareland,0,21,0,0,33,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPM_M_R,Built-up,0,37,38,0,103,2,0,0,0,0,0,0
