Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_22LHR_M_R,Shrubland,276,54,60,70,147,31,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LHR_M_R,Grassland,0,156,52,52,320,3,4,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LHR_M_R,Non_Wetland,9,0,0,0,5,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LHR_M_R,Bareland,225,62,0,41,98,2,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LHR_M_R,Forest,638,178,30,68,0,23,48,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LHR_M_R,Cropland,499,0,104,104,361,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LHR_M_R,Wetland,164,0,2,1,101,0,24,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LHR_M_R,Built-up,196,61,41,0,150,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LHR_M_R,Non_Water,2,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LHR_M_R,Water,239,3,36,0,356,59,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22LHR_M_R,Permanent_ice_and_snow,1,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHR_M_R,Non_Wetland,0,0,0,0,2,12,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHR_M_R,Shrubland,71,0,35,10,36,76,10,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHR_M_R,Grassland,0,0,68,22,163,154,23,292,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHR_M_R,Cropland,433,0,173,23,219,114,1,451,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHR_M_R,Bareland,111,0,0,10,21,17,34,120,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHR_M_R,Built-up,111,0,68,0,28,18,4,128,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHR_M_R,Forest,480,0,83,43,0,329,140,634,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHR_M_R,Non_Water,0,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHR_M_R,Water,75,0,10,5,144,108,0,102,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHR_M_R,Wetland,32,0,0,0,15,0,40,63,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHR_M_R,Wetland,0,0,0,0,0,0,17,0,178,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHR_M_R,Shrubland,0,0,0,0,0,0,0,0,134,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHR_M_R,Grassland,0,0,0,0,0,41,11,0,203,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHR_M_R,Forest,0,0,0,0,0,215,80,0,534,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHR_M_R,Bareland,0,0,0,0,0,19,8,0,23,0,0,0
