Dataset,MajorityClass,Forest,Cropland,Wetland,Bareland,Built-up,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R,Grassland,500,61,84,107,99,37,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R,Non_Wetland,10,0,3,0,0,0,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R,Shrubland,61,2,12,7,19,1,111,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R,Cropland,246,0,1,37,54,6,362,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R,Wetland,604,9,0,86,10,203,777,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R,Bareland,234,5,5,0,70,89,388,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R,Built-up,271,0,2,81,0,25,376,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R,Water,796,1,107,272,14,0,671,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R,Forest,0,21,66,65,104,103,870,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R,Non_Water,1,0,0,0,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R,Permanent_ice_and_snow,0,0,1,1,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,Non_Wetland,2,0,12,2,2,0,6,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,Shrubland,11,0,34,23,18,6,80,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,Grassland,154,0,319,143,135,99,0,37,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,Cropland,120,0,58,49,87,21,298,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,Wetland,56,0,0,56,24,400,572,9,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,Bareland,47,0,126,0,79,158,414,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,Built-up,46,0,67,167,0,23,168,19,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,Water,102,0,411,111,155,0,806,9,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,Forest,0,0,745,225,276,373,1196,117,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,Non_Water,0,0,0,0,0,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,Permanent_ice_and_snow,0,0,1,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,Grassland,79,121,322,605,97,151,0,293,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,Non_Wetland,0,0,13,4,1,2,2,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,Wetland,27,5,0,546,7,291,302,163,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,Forest,0,141,605,866,120,255,757,474,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,Bareland,1,23,15,0,43,147,13,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,Built-up,6,3,72,317,0,56,108,72,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,Non_Water,0,0,0,2,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,Water,63,8,403,733,47,0,290,111,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,Shrubland,0,4,23,39,9,10,18,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,Cropland,21,0,51,248,50,14,112,65,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,Permanent_ice_and_snow,0,0,0,2,0,1,0,0,0,0,0,0
