Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MUA_M_R,Shrubland,485,107,60,85,182,70,25,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUA_M_R,Non_Wetland,0,0,0,0,0,11,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUA_M_R,Grassland,0,260,49,67,238,136,45,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUA_M_R,Bareland,518,94,0,167,84,27,36,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUA_M_R,Built-up,513,180,127,0,259,13,9,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUA_M_R,Water,2413,286,383,97,543,609,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUA_M_R,Forest,1545,309,54,106,0,260,93,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUA_M_R,Cropland,568,0,72,94,298,8,18,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUA_M_R,Non_Water,6,0,0,0,1,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUA_M_R,Wetland,1110,208,45,10,193,0,193,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUA_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUA_M_R,Permanent_ice_and_snow,7,0,0,4,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUA_M_R,Non_Wetland,4,0,1,0,2,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUA_M_R,Shrubland,112,0,69,44,57,0,38,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUA_M_R,Grassland,0,0,185,178,336,0,160,711,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUA_M_R,Cropland,505,0,182,330,141,0,40,333,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUA_M_R,Bareland,314,0,0,91,65,0,133,179,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUA_M_R,Built-up,192,0,169,0,107,0,61,219,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUA_M_R,Water,820,0,339,140,515,0,0,1264,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUA_M_R,Forest,625,0,299,349,0,0,258,1281,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUA_M_R,Non_Water,0,0,3,0,1,0,3,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUA_M_R,Wetland,332,0,96,21,431,0,435,939,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUA_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUA_M_R,Permanent_ice_and_snow,3,0,1,0,2,0,1,14,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUA_M_R,Non_Wetland,0,0,1,0,0,0,1,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUA_M_R,Grassland,0,52,228,91,248,0,288,861,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUA_M_R,Bareland,170,4,0,44,24,0,88,183,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUA_M_R,Built-up,223,62,292,0,59,0,60,267,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUA_M_R,Forest,454,162,494,139,0,0,386,1416,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUA_M_R,Non_Water,2,0,0,0,0,0,6,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUA_M_R,Water,543,0,490,70,405,0,0,1381,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUA_M_R,Shrubland,83,11,62,16,29,0,39,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUA_M_R,Cropland,385,0,327,172,98,0,61,396,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUA_M_R,Wetland,158,0,103,12,256,0,525,915,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUA_M_R,Permanent_ice_and_snow,2,0,7,0,0,0,4,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUA_M_R,Shrubland,0,0,0,0,0,0,0,0,346,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUA_M_R,Water,0,0,0,0,0,737,0,0,1083,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUA_M_R,Grassland,0,0,0,0,0,127,15,0,737,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUA_M_R,Bareland,0,0,0,0,0,15,20,0,62,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUA_M_R,Cropland,0,0,0,0,0,12,2,0,59,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUA_M_R,Forest,0,0,0,0,0,240,28,0,798,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUA_M_R,Wetland,0,0,0,0,0,0,14,0,1340,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUA_M_R,Built-up,0,0,0,0,0,36,7,0,25,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUA_M_R,Grassland,0,0,0,0,0,0,415,0,0,319,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUA_M_R,Water,0,0,0,0,0,0,0,0,0,1348,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUA_M_R,Forest,0,0,0,0,0,0,454,0,0,385,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUA_M_R,Shrubland,0,0,0,0,0,0,136,0,0,84,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUA_M_R,Bareland,0,0,0,0,0,0,167,0,0,97,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUA_M_R,Built-up,0,0,0,0,0,0,65,0,0,36,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUA_M_R,Cropland,0,0,0,0,0,0,47,0,0,33,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUA_M_R,Wetland,0,0,0,0,0,0,564,0,0,305,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUA_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,3,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUA_M_R,Grassland,0,555,210,117,633,127,15,336,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUA_M_R,Bareland,46,373,0,192,235,15,20,210,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUA_M_R,Built-up,210,264,81,0,229,36,7,236,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUA_M_R,Water,440,846,478,125,1170,737,0,618,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUA_M_R,Forest,753,575,205,155,0,240,28,473,0,0,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUA_M_R,Shrubland,76,88,83,23,130,0,0,0,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUA_M_R,Cropland,268,0,16,103,351,12,2,199,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUA_M_R,Wetland,175,236,139,12,417,0,14,71,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUA_M_R,Permanent_ice_and_snow,0,7,1,0,11,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUA_M_R,Grassland,0,392,6,387,411,230,432,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUA_M_R,Forest,0,426,1,530,0,311,524,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUA_M_R,Shrubland,0,79,2,136,85,109,149,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUA_M_R,Built-up,0,53,4,0,9,1,8,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUA_M_R,Bareland,0,36,0,190,31,5,160,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUA_M_R,Wetland,0,41,1,71,115,0,439,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUA_M_R,Cropland,0,0,3,201,71,6,18,0,0,0,0,0
