,0
Forest,7300
Grassland,6754
Water,6162
Wetland,5112
Bareland,2082
Built-up,1723
Non_Wetland,1250
Cropland,1204
Shrubland,931
Non_Water,273
Lichens_and_Mosses,21
Permanent_ice_and_snow,10
