,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NVH_M_R,1965
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVH_M_R,1908
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVH_M_R,1708
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVH_M_R,1597
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NVH_M_R,1122
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVH_M_R,644
