Dataset,MajorityClass,Forest,Cropland,Wetland,Bareland,Built-up,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKN_M_R,Built-up,0,0,1,0,0,0,0,0,15,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKN_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKN_M_R,Wetland,0,0,0,0,0,449,0,0,0,319,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKN_M_R,Grassland,0,0,0,0,0,88,0,0,0,38,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKN_M_R,Shrubland,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKN_M_R,Water,0,0,0,0,0,0,0,0,0,399,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKN_M_R,Forest,0,0,0,0,0,317,0,0,0,178,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKN_M_R,Bareland,0,0,0,0,0,19,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKN_M_R,Cropland,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKN_M_R,Grassland,196,112,89,85,33,14,0,107,0,0,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKN_M_R,Wetland,144,32,0,87,3,44,54,53,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKN_M_R,Forest,0,146,288,237,82,126,191,168,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKN_M_R,Bareland,7,11,21,0,9,0,9,3,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKN_M_R,Water,187,18,415,146,12,0,96,82,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKN_M_R,Shrubland,2,3,0,2,3,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKN_M_R,Cropland,19,0,0,4,4,0,20,15,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKN_M_R,Built-up,5,12,1,1,0,0,14,9,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKN_M_R,Permanent_ice_and_snow,2,6,0,0,5,0,1,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKN_M_R,Grassland,116,130,46,1,67,39,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKN_M_R,Forest,0,70,137,1,96,280,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKN_M_R,Shrubland,1,3,0,0,4,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKN_M_R,Wetland,250,5,0,3,18,231,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKN_M_R,Built-up,0,2,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKN_M_R,Water,163,1,150,20,4,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKN_M_R,Bareland,3,3,0,0,1,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKN_M_R,Cropland,4,0,0,0,3,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKN_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKN_M_R,Wetland,696,13,0,6,0,184,347,0,0,0,0,12
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKN_M_R,Forest,0,41,13,5,0,33,95,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKN_M_R,Water,546,0,43,25,0,0,200,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKN_M_R,Shrubland,17,1,0,0,0,0,2,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKN_M_R,Cropland,9,0,0,1,0,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKN_M_R,Built-up,6,4,0,0,0,0,2,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKN_M_R,Grassland,183,57,9,13,0,28,0,0,0,0,0,26
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKN_M_R,Bareland,2,1,0,0,0,0,0,0,0,0,0,1
