Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23KPT_M_R,Shrubland,156,105,28,7,33,28,10,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPT_M_R,Grassland,0,289,173,14,101,84,38,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPT_M_R,Non_Wetland,3,2,0,7,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPT_M_R,Bareland,470,277,104,31,0,141,185,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPT_M_R,Built-up,507,445,153,1,234,0,83,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPT_M_R,Water,952,855,77,87,394,56,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPT_M_R,Forest,1234,0,231,78,377,345,230,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPT_M_R,Cropland,442,292,0,2,133,129,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPT_M_R,Non_Water,5,3,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPT_M_R,Wetland,143,85,10,0,14,6,44,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPT_M_R,Permanent_ice_and_snow,2,2,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPT_M_R,Non_Wetland,4,1,0,1,2,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPT_M_R,Shrubland,61,37,0,1,58,24,16,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPT_M_R,Grassland,0,106,0,0,174,87,139,38,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPT_M_R,Cropland,407,187,0,0,230,149,37,30,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPT_M_R,Bareland,174,78,0,0,0,146,119,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPT_M_R,Built-up,299,129,0,2,335,0,102,59,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPT_M_R,Water,607,202,0,0,556,197,0,25,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPT_M_R,Forest,993,0,0,5,812,366,514,333,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPT_M_R,Non_Water,2,1,0,0,2,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPT_M_R,Wetland,65,15,0,0,81,6,102,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPT_M_R,Permanent_ice_and_snow,1,0,0,0,3,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPT_M_R,Grassland,0,113,56,72,167,97,55,55,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPT_M_R,Non_Wetland,2,1,0,4,2,0,1,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPT_M_R,Forest,775,0,49,324,734,331,341,326,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPT_M_R,Bareland,160,60,4,2,0,79,15,12,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPT_M_R,Water,313,243,1,107,601,233,0,16,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPT_M_R,Built-up,285,102,10,42,371,0,37,42,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPT_M_R,Non_Water,1,0,0,0,1,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPT_M_R,Shrubland,56,27,4,22,37,24,12,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPT_M_R,Cropland,366,153,0,16,212,174,6,35,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPT_M_R,Wetland,48,23,0,0,78,11,66,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPT_M_R,Permanent_ice_and_snow,2,0,0,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPT_M_R,Grassland,0,0,0,58,0,0,6,0,112,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPT_M_R,Bareland,0,0,0,67,0,0,54,0,84,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPT_M_R,Water,0,0,0,351,0,0,0,0,198,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPT_M_R,Shrubland,0,0,0,0,0,0,0,0,34,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPT_M_R,Wetland,0,0,0,0,0,0,0,0,67,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPT_M_R,Forest,0,0,0,256,0,0,123,0,516,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPT_M_R,Cropland,0,0,0,4,0,0,0,0,18,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPT_M_R,Built-up,0,0,0,41,0,0,30,0,50,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPT_M_R,Water,0,0,0,0,0,0,0,0,0,845,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPT_M_R,Grassland,0,0,0,0,0,0,100,0,0,132,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPT_M_R,Bareland,0,0,0,0,0,0,286,0,0,126,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPT_M_R,Shrubland,0,0,0,0,0,0,10,0,0,12,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPT_M_R,Built-up,0,0,0,0,0,0,92,0,0,72,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPT_M_R,Forest,0,0,0,0,0,0,343,0,0,397,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPT_M_R,Cropland,0,0,0,0,0,0,6,0,0,10,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPT_M_R,Wetland,0,0,0,0,0,0,56,0,0,103,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPT_M_R,Grassland,0,217,412,58,46,218,6,579,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPT_M_R,Bareland,13,174,234,67,0,396,54,507,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPT_M_R,Built-up,19,153,248,41,18,0,30,405,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPT_M_R,Water,28,301,249,351,162,261,0,745,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPT_M_R,Forest,131,0,527,256,72,449,123,1251,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPT_M_R,Cropland,9,126,0,4,3,135,0,351,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPT_M_R,Wetland,0,2,3,0,0,6,0,32,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPT_M_R,Shrubland,0,4,2,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPT_M_R,Permanent_ice_and_snow,0,0,0,0,0,3,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPT_M_R,Grassland,0,194,398,13,13,281,152,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPT_M_R,Bareland,0,94,207,50,0,386,123,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPT_M_R,Forest,0,0,419,135,8,784,628,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPT_M_R,Shrubland,0,21,26,4,0,44,5,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPT_M_R,Built-up,0,53,107,0,18,0,26,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPT_M_R,Water,0,109,104,100,18,241,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPT_M_R,Wetland,0,2,19,0,0,23,24,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPT_M_R,Cropland,0,67,0,0,1,128,11,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPT_M_R,Forest,125,0,153,1,127,0,159,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPT_M_R,Shrubland,9,75,21,0,16,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPT_M_R,Cropland,112,117,0,0,102,0,27,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPT_M_R,Bareland,41,190,108,4,0,0,100,0,0,0,0,24
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPT_M_R,Water,37,648,15,19,66,0,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPT_M_R,Built-up,66,412,201,5,180,0,122,0,0,0,0,13
