,0
Forest,5118
Grassland,4550
Wetland,4313
Water,3035
Cropland,2963
Shrubland,1961
Non_Wetland,1856
Bareland,864
Built-up,375
Non_Water,281
Permanent_ice_and_snow,17
Lichens_and_Mosses,4
