Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Non_Wetland
AMAZON_EXTENSION_2024_WorldCover_2021_20KMD_M_R,Shrubland,3,3,2,1,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMD_M_R,Grassland,0,18,4,10,14,19,4,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMD_M_R,Cropland,73,0,50,26,33,57,14,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMD_M_R,Wetland,42,44,21,0,32,45,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMD_M_R,Lichens_and_Mosses,1,1,0,1,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMD_M_R,Bareland,86,25,0,9,46,67,7,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMD_M_R,Built-up,14,9,10,0,0,9,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMD_M_R,Water,112,61,98,3,0,99,40,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMD_M_R,Forest,86,52,66,27,36,0,8,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMD_M_R,Permanent_ice_and_snow,3,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMD_M_R,Shrubland,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMD_M_R,Grassland,0,0,0,0,15,0,0,10,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMD_M_R,Cropland,0,0,0,0,63,0,0,17,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMD_M_R,Wetland,0,0,0,0,62,0,0,35,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMD_M_R,Bareland,0,0,0,0,75,0,0,58,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMD_M_R,Built-up,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMD_M_R,Water,0,0,0,0,0,0,0,152,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMD_M_R,Forest,0,0,0,0,82,0,0,41,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMD_M_R,Water,51,37,38,22,0,50,59,0,87,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMD_M_R,Cropland,59,0,33,27,15,46,25,0,67,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMD_M_R,Bareland,55,48,0,42,18,35,34,0,71,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMD_M_R,Built-up,9,8,6,0,0,8,0,0,10,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMD_M_R,Forest,58,56,51,32,22,0,34,0,76,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMD_M_R,Grassland,0,14,3,5,4,18,2,0,23,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMD_M_R,Wetland,7,6,5,0,11,8,0,0,8,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMD_M_R,Permanent_ice_and_snow,0,1,1,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMD_M_R,Grassland,0,0,0,0,4,0,2,0,0,0,7
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMD_M_R,Cropland,0,0,0,0,15,0,25,0,0,0,23
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMD_M_R,Forest,0,0,0,0,22,0,34,0,0,0,19
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMD_M_R,Bareland,0,0,0,0,18,0,34,0,0,0,6
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMD_M_R,Water,0,0,0,0,0,0,59,0,0,0,10
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMD_M_R,Wetland,0,0,0,0,11,0,0,0,0,0,41
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMD_M_R,Grassland,0,38,3,19,7,21,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMD_M_R,Water,0,97,43,18,0,40,13,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMD_M_R,Wetland,0,45,11,3,35,13,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMD_M_R,Bareland,0,34,0,20,63,50,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMD_M_R,Built-up,0,3,1,0,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMD_M_R,Forest,0,63,26,38,60,0,8,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMD_M_R,Cropland,0,0,11,31,11,36,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMD_M_R,Permanent_ice_and_snow,0,0,1,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMD_M_R,Water,27,40,67,0,0,81,20,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMD_M_R,Cropland,20,0,12,0,13,30,9,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMD_M_R,Wetland,15,25,28,0,33,49,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMD_M_R,Built-up,7,12,8,0,1,10,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMD_M_R,Forest,16,18,25,0,17,0,7,0,0,0,0
