Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KPF_M_R,Shrubland,3,2,2,1,1,3,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPF_M_R,Grassland,0,35,26,11,10,30,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPF_M_R,Cropland,69,0,34,35,27,57,29,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPF_M_R,Wetland,76,75,0,6,0,77,51,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPF_M_R,Lichens_and_Mosses,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPF_M_R,Bareland,52,36,29,0,15,38,21,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPF_M_R,Built-up,11,9,0,7,0,9,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPF_M_R,Water,95,64,49,34,7,89,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPF_M_R,Forest,77,67,59,23,22,0,32,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPF_M_R,Permanent_ice_and_snow,26,6,3,4,4,14,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPF_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPF_M_R,Grassland,0,0,9,0,0,0,7,50,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPF_M_R,Cropland,0,0,18,0,0,0,21,69,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPF_M_R,Bareland,0,0,4,0,0,0,4,35,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPF_M_R,Forest,0,0,31,0,0,0,28,115,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPF_M_R,Wetland,0,0,0,0,0,0,19,147,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPF_M_R,Built-up,0,0,1,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPF_M_R,Water,0,0,30,0,0,0,0,23,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPF_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,8,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPF_M_R,Shrubland,0,0,0,0,0,0,2,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPF_M_R,Grassland,0,0,0,0,0,0,20,0,12,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPF_M_R,Cropland,0,0,0,0,0,0,52,0,20,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPF_M_R,Wetland,0,0,0,0,0,0,56,0,39,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPF_M_R,Water,0,0,0,0,0,0,0,0,126,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPF_M_R,Forest,0,0,0,0,0,0,62,0,27,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPF_M_R,Built-up,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPF_M_R,Bareland,0,0,0,0,0,0,19,0,6,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPF_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,2,0,3,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPF_M_R,Water,34,34,30,25,9,50,0,0,0,52,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPF_M_R,Cropland,57,0,18,30,23,50,21,0,0,51,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPF_M_R,Wetland,18,24,0,16,2,41,19,0,0,17,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPF_M_R,Bareland,41,36,4,0,18,30,4,0,0,43,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPF_M_R,Built-up,6,7,1,5,0,6,3,0,0,9,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPF_M_R,Forest,51,63,31,43,16,0,28,0,0,64,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPF_M_R,Grassland,0,28,9,23,4,30,7,0,0,30,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPF_M_R,Permanent_ice_and_snow,9,13,0,5,1,15,0,0,0,14,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPF_M_R,Grassland,0,71,23,3,8,34,5,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPF_M_R,Wetland,0,66,0,1,0,42,28,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPF_M_R,Bareland,0,78,6,0,28,33,15,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPF_M_R,Built-up,0,6,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPF_M_R,Water,0,122,50,3,14,42,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPF_M_R,Forest,0,81,46,1,25,0,27,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPF_M_R,Cropland,0,0,9,5,30,27,5,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPF_M_R,Permanent_ice_and_snow,0,19,5,0,2,6,5,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPF_M_R,Cropland,37,0,31,39,0,34,27,0,0,0,0,18
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPF_M_R,Wetland,45,16,0,31,0,48,34,0,0,0,0,22
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPF_M_R,Built-up,2,8,0,9,0,8,1,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPF_M_R,Water,39,18,29,42,0,55,0,0,0,0,0,13
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPF_M_R,Forest,28,16,18,30,0,0,16,0,0,0,0,14
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPF_M_R,Bareland,1,1,0,0,0,2,4,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPF_M_R,Grassland,0,5,2,11,0,7,4,0,0,0,0,3
