Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Non_Wetland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_17MPR_M_R,Shrubland,3,3,3,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MPR_M_R,Grassland,0,13,12,12,2,22,1,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MPR_M_R,Cropland,67,0,45,21,15,66,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MPR_M_R,Wetland,51,7,19,0,17,49,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MPR_M_R,Bareland,55,26,0,18,30,58,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MPR_M_R,Built-up,22,10,17,0,8,21,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MPR_M_R,Water,140,51,103,17,0,150,28,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MPR_M_R,Forest,92,46,52,27,27,0,8,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MPR_M_R,Permanent_ice_and_snow,9,1,4,3,1,8,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPR_M_R,Shrubland,0,0,0,0,4,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPR_M_R,Grassland,0,0,0,0,18,0,0,4,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPR_M_R,Cropland,0,0,0,0,44,0,0,13,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPR_M_R,Wetland,0,0,0,0,52,0,0,19,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPR_M_R,Bareland,0,0,0,0,67,0,0,25,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPR_M_R,Built-up,0,0,0,0,17,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPR_M_R,Water,0,0,0,0,0,0,0,117,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPR_M_R,Forest,0,0,0,0,99,0,0,32,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPR_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPR_M_R,Water,62,68,65,16,0,71,45,0,122,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPR_M_R,Cropland,32,0,37,16,7,39,6,0,72,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPR_M_R,Wetland,3,2,3,0,1,18,0,0,32,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPR_M_R,Bareland,39,47,0,15,10,23,12,0,68,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPR_M_R,Built-up,14,17,15,0,1,12,0,0,20,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPR_M_R,Forest,48,59,49,17,16,0,22,0,97,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPR_M_R,Grassland,0,17,8,4,2,20,2,0,35,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPR_M_R,Permanent_ice_and_snow,3,5,4,1,0,3,0,0,13,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPR_M_R,Grassland,0,18,5,25,11,23,10,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPR_M_R,Bareland,0,15,0,43,51,16,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPR_M_R,Built-up,0,4,1,0,3,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPR_M_R,Water,0,37,41,76,0,41,41,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPR_M_R,Forest,0,47,15,50,53,0,33,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPR_M_R,Cropland,0,0,7,39,26,24,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPR_M_R,Wetland,0,8,3,10,20,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPR_M_R,Permanent_ice_and_snow,0,0,0,5,1,4,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPR_M_R,Wetland,0,0,0,0,1,0,0,0,0,58,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPR_M_R,Forest,0,0,0,0,16,0,22,0,0,51,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPR_M_R,Bareland,0,0,0,0,10,0,12,0,0,1,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPR_M_R,Built-up,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPR_M_R,Water,0,0,0,0,0,0,45,0,0,37,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPR_M_R,Grassland,0,0,0,0,2,0,2,0,0,12,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPR_M_R,Cropland,0,0,0,0,7,0,6,0,0,4,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPR_M_R,Cropland,8,0,9,0,14,17,3,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPR_M_R,Wetland,3,5,9,0,24,24,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPR_M_R,Bareland,1,12,0,0,19,10,1,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPR_M_R,Built-up,10,11,11,0,7,9,0,0,0,0,8
