Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19LDG_M_R,Shrubland,3,1,2,3,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDG_M_R,Grassland,0,6,12,8,9,5,36,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDG_M_R,Cropland,68,0,9,84,20,26,103,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDG_M_R,Wetland,105,7,0,87,2,78,137,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDG_M_R,Lichens_and_Mosses,1,0,0,2,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDG_M_R,Bareland,87,5,14,0,11,54,104,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDG_M_R,Built-up,26,6,2,27,0,11,32,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDG_M_R,Water,153,17,48,169,9,0,222,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDG_M_R,Forest,114,29,50,113,28,70,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDG_M_R,Permanent_ice_and_snow,7,0,0,4,2,0,10,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDG_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDG_M_R,Grassland,0,0,6,0,0,3,0,36,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDG_M_R,Bareland,0,0,34,0,0,16,0,42,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDG_M_R,Forest,0,0,48,0,0,24,0,132,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDG_M_R,Cropland,0,0,16,0,0,5,0,40,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDG_M_R,Wetland,0,0,0,0,0,9,0,154,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDG_M_R,Water,0,0,71,0,0,0,0,81,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDG_M_R,Built-up,0,0,4,0,0,1,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDG_M_R,Shrubland,0,0,0,0,0,3,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDG_M_R,Grassland,0,0,0,0,0,21,0,0,7,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDG_M_R,Wetland,0,0,0,0,0,130,0,0,55,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDG_M_R,Lichens_and_Mosses,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDG_M_R,Bareland,0,0,0,0,0,120,0,0,41,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDG_M_R,Built-up,0,0,0,0,0,26,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDG_M_R,Water,0,0,0,0,0,0,0,0,165,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDG_M_R,Forest,0,0,0,0,0,174,0,0,60,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDG_M_R,Cropland,0,0,0,0,0,62,0,0,12,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDG_M_R,Water,94,30,71,56,58,0,96,0,0,120,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDG_M_R,Cropland,54,0,16,27,31,5,47,0,0,60,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDG_M_R,Wetland,20,3,0,23,15,9,27,0,0,33,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDG_M_R,Bareland,54,21,34,0,44,16,57,0,0,77,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDG_M_R,Built-up,14,11,4,8,0,1,13,0,0,16,4,0
