Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20LKK_M_R,Shrubland,3,1,3,2,2,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKK_M_R,Grassland,0,18,24,19,12,24,47,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKK_M_R,Cropland,57,0,7,13,11,5,33,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKK_M_R,Wetland,162,37,0,40,13,81,104,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKK_M_R,Lichens_and_Mosses,3,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKK_M_R,Bareland,46,6,9,0,8,12,33,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKK_M_R,Built-up,21,2,0,10,0,0,12,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKK_M_R,Water,160,31,63,55,4,0,126,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKK_M_R,Forest,119,36,49,30,25,53,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKK_M_R,Permanent_ice_and_snow,27,6,6,7,1,4,8,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKK_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKK_M_R,Grassland,0,0,12,0,0,7,0,104,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKK_M_R,Cropland,0,0,6,0,0,2,0,24,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKK_M_R,Bareland,0,0,10,0,0,3,0,20,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKK_M_R,Forest,0,0,42,0,0,20,0,149,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKK_M_R,Wetland,0,0,0,0,0,17,0,217,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKK_M_R,Water,0,0,67,0,0,0,0,97,0,0,0,0
