Dataset,MajorityClass,Forest,Cropland,Bareland,Built-up,Wetland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_21LWJ_M_R,Grassland,277,77,53,33,17,22,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWJ_M_R,Non_Wetland,9,1,0,0,0,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWJ_M_R,Water,468,3,157,4,132,0,591,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWJ_M_R,Shrubland,39,3,2,2,1,1,52,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWJ_M_R,Cropland,222,0,60,39,1,1,335,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWJ_M_R,Wetland,153,0,4,0,0,71,191,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWJ_M_R,Bareland,100,19,0,23,1,8,220,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWJ_M_R,Forest,0,45,51,28,36,101,568,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWJ_M_R,Built-up,27,6,18,0,0,0,64,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWJ_M_R,Lichens_and_Mosses,1,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWJ_M_R,Non_Wetland,2,0,0,0,13,0,2,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWJ_M_R,Shrubland,8,0,14,2,12,2,26,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWJ_M_R,Grassland,79,0,135,12,140,79,0,25,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWJ_M_R,Cropland,92,0,85,17,70,13,388,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWJ_M_R,Wetland,5,0,36,0,0,75,176,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWJ_M_R,Bareland,19,0,0,4,27,13,185,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWJ_M_R,Water,67,0,179,1,277,0,681,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWJ_M_R,Forest,0,0,279,24,464,153,776,110,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWJ_M_R,Built-up,4,0,46,0,8,4,33,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWJ_M_R,Grassland,31,94,345,11,109,45,0,58,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWJ_M_R,Non_Wetland,0,0,3,0,7,2,4,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWJ_M_R,Forest,0,93,555,5,350,251,591,168,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWJ_M_R,Wetland,4,0,151,0,0,135,71,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWJ_M_R,Bareland,0,21,0,2,4,8,92,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWJ_M_R,Water,14,5,550,1,262,0,222,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWJ_M_R,Shrubland,3,6,17,1,15,1,21,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWJ_M_R,Built-up,2,18,75,0,1,0,53,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWJ_M_R,Cropland,13,0,210,10,24,17,275,21,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWJ_M_R,Lichens_and_Mosses,0,1,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWJ_M_R,Grassland,0,0,0,0,70,58,0,0,290,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWJ_M_R,Wetland,0,0,0,0,0,37,0,0,176,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWJ_M_R,Forest,0,0,0,0,203,114,0,0,704,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWJ_M_R,Water,0,0,0,0,238,0,0,0,328,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWJ_M_R,Shrubland,0,0,0,0,0,0,0,0,28,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWJ_M_R,Bareland,0,0,0,0,8,18,0,0,46,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWJ_M_R,Cropland,0,0,0,0,5,10,0,0,97,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWJ_M_R,Built-up,0,0,0,0,0,0,0,0,9,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWJ_M_R,Grassland,0,0,0,0,0,68,0,0,0,73,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWJ_M_R,Bareland,0,0,0,0,0,36,0,0,0,8,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWJ_M_R,Shrubland,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWJ_M_R,Cropland,0,0,0,0,0,3,0,0,0,5,0,0
