,0
Wetland,14815
Water,14752
Forest,12098
Grassland,9623
Non_Wetland,4849
Bareland,3937
Built-up,2520
Shrubland,1625
Cropland,910
Non_Water,694
Lichens_and_Mosses,20
Permanent_ice_and_snow,1
