Dataset,MajorityClass,Forest,Cropland,Wetland,Bareland,Built-up,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19LFK_M_R,Grassland,542,49,62,144,93,110,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFK_M_R,Non_Wetland,6,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFK_M_R,Cropland,254,0,0,32,45,13,302,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFK_M_R,Bareland,202,11,3,0,33,64,285,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFK_M_R,Built-up,235,5,4,34,0,19,257,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFK_M_R,Water,1119,1,71,358,18,0,1156,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFK_M_R,Forest,0,9,30,57,63,165,735,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFK_M_R,Non_Water,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFK_M_R,Shrubland,5,0,0,0,2,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFK_M_R,Wetland,220,0,0,20,2,72,219,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFK_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFK_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFK_M_R,Non_Wetland,0,0,6,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFK_M_R,Grassland,127,0,223,335,72,234,0,12,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFK_M_R,Cropland,36,0,77,127,39,38,290,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFK_M_R,Bareland,27,0,52,0,20,85,219,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFK_M_R,Built-up,49,0,41,175,0,27,141,12,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFK_M_R,Water,309,0,451,419,49,0,1117,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFK_M_R,Forest,0,0,603,457,129,387,963,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFK_M_R,Non_Water,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFK_M_R,Shrubland,0,0,1,2,0,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFK_M_R,Wetland,24,0,0,42,0,78,163,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFK_M_R,Lichens_and_Mosses,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFK_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFK_M_R,Grassland,0,0,92,0,0,89,0,0,678,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFK_M_R,Water,0,0,437,0,0,0,0,0,614,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFK_M_R,Shrubland,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFK_M_R,Cropland,0,0,1,0,0,9,0,0,98,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFK_M_R,Bareland,0,0,36,0,0,18,0,0,109,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFK_M_R,Forest,0,0,321,0,0,130,0,0,862,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFK_M_R,Built-up,0,0,10,0,0,23,0,0,54,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFK_M_R,Wetland,0,0,0,0,0,12,0,0,193,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFK_M_R,Non_Wetland,0,0,1,3,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFK_M_R,Forest,0,6,130,951,143,534,848,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFK_M_R,Grassland,54,41,10,693,132,363,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFK_M_R,Bareland,2,2,1,0,12,51,66,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFK_M_R,Non_Water,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFK_M_R,Water,95,0,6,942,147,0,762,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFK_M_R,Shrubland,0,0,0,5,0,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFK_M_R,Built-up,11,0,1,204,0,48,106,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFK_M_R,Cropland,5,0,1,308,80,67,201,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFK_M_R,Wetland,17,0,0,191,5,162,165,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFK_M_R,Lichens_and_Mosses,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFK_M_R,Permanent_ice_and_snow,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFK_M_R,Grassland,0,0,0,0,0,368,0,0,0,192,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFK_M_R,Water,0,0,0,0,0,0,0,0,0,617,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFK_M_R,Cropland,0,0,0,0,0,28,0,0,0,25,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFK_M_R,Wetland,0,0,0,0,0,86,0,0,0,95,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFK_M_R,Bareland,0,0,0,0,0,74,0,0,0,61,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFK_M_R,Built-up,0,0,0,0,0,46,0,0,0,10,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFK_M_R,Forest,0,0,0,0,0,534,0,0,0,273,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFK_M_R,Grassland,412,392,92,202,299,89,0,196,0,0,47,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFK_M_R,Built-up,74,97,10,20,0,23,112,26,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFK_M_R,Bareland,71,147,36,0,115,18,69,24,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFK_M_R,Forest,0,347,321,265,278,130,299,169,0,0,34,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFK_M_R,Cropland,89,0,1,10,94,9,70,32,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFK_M_R,Water,466,358,437,429,289,0,337,166,0,0,58,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFK_M_R,Wetland,36,31,0,28,33,12,19,14,0,0,1,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFK_M_R,Grassland,153,591,334,14,234,294,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFK_M_R,Bareland,36,111,43,0,100,90,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFK_M_R,Forest,0,284,191,10,379,500,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFK_M_R,Built-up,9,50,8,8,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFK_M_R,Wetland,51,29,0,3,21,98,0,0,0,0,0,0
