,0
Wetland,5522
Water,4456
Forest,4184
Grassland,2043
Non_Wetland,1070
Bareland,784
Shrubland,463
Non_Water,432
Cropland,410
Built-up,154
Permanent_ice_and_snow,48
Lichens_and_Mosses,7
