Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_17MQS_M_R,Shrubland,3,1,3,2,1,2,3,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MQS_M_R,Grassland,0,16,4,18,14,6,32,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MQS_M_R,Cropland,61,0,0,36,20,11,44,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MQS_M_R,Wetland,25,0,0,16,1,17,20,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MQS_M_R,Bareland,69,14,0,0,17,24,46,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MQS_M_R,Built-up,20,10,1,17,0,5,19,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MQS_M_R,Water,149,22,23,122,29,0,124,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MQS_M_R,Forest,87,23,6,65,27,25,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MQS_M_R,Permanent_ice_and_snow,12,0,0,11,3,2,8,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MQS_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MQS_M_R,Forest,0,0,17,0,0,14,0,20,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MQS_M_R,Wetland,0,0,0,0,0,0,0,13,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MQS_M_R,Grassland,0,0,4,0,0,6,0,7,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MQS_M_R,Bareland,0,0,20,0,0,9,0,2,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MQS_M_R,Built-up,0,0,1,0,0,1,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MQS_M_R,Water,0,0,58,0,0,0,0,29,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MQS_M_R,Cropland,0,0,0,0,0,2,0,10,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MQS_M_R,Shrubland,0,0,0,0,0,4,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MQS_M_R,Grassland,0,0,0,0,0,28,0,0,9,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MQS_M_R,Cropland,0,0,0,0,0,25,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MQS_M_R,Wetland,0,0,0,0,0,30,0,0,9,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MQS_M_R,Bareland,0,0,0,0,0,68,0,0,22,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MQS_M_R,Water,0,0,0,0,0,0,0,0,102,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MQS_M_R,Forest,0,0,0,0,0,91,0,0,36,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MQS_M_R,Built-up,0,0,0,0,0,15,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MQS_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MQS_M_R,Water,46,78,58,59,13,0,86,0,0,123,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MQS_M_R,Cropland,23,0,0,19,16,2,32,0,0,59,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MQS_M_R,Wetland,0,3,0,1,0,0,2,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MQS_M_R,Bareland,26,45,20,0,10,9,37,0,0,58,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MQS_M_R,Built-up,11,16,1,16,0,1,13,0,0,21,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MQS_M_R,Forest,41,61,17,44,21,14,0,0,0,89,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MQS_M_R,Grassland,0,25,4,19,11,6,26,0,0,50,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MQS_M_R,Permanent_ice_and_snow,4,8,0,7,2,0,5,0,0,14,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MQS_M_R,Grassland,0,34,3,7,47,23,28,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MQS_M_R,Bareland,0,14,2,0,42,36,18,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MQS_M_R,Built-up,0,2,0,1,0,5,5,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MQS_M_R,Water,0,29,11,72,103,0,46,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MQS_M_R,Forest,0,27,9,26,64,55,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MQS_M_R,Cropland,0,0,10,12,42,17,17,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MQS_M_R,Wetland,0,3,0,6,23,16,4,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MQS_M_R,Permanent_ice_and_snow,0,0,0,0,12,1,2,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MQS_M_R,Water,36,36,13,41,0,0,69,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MQS_M_R,Cropland,13,0,0,7,0,6,8,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MQS_M_R,Wetland,9,9,0,7,0,12,10,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MQS_M_R,Bareland,6,10,0,0,0,22,13,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MQS_M_R,Built-up,12,11,0,13,0,15,11,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MQS_M_R,Forest,21,20,5,14,0,28,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MQS_M_R,Grassland,0,7,0,6,0,7,8,0,0,0,3
