Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R,Shrubland,164,52,62,51,81,32,66,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R,Non_Wetland,0,0,0,0,0,0,20,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R,Grassland,0,100,36,29,66,17,82,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R,Bareland,286,75,0,51,48,108,54,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R,Built-up,163,89,59,0,101,17,18,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R,Water,297,92,123,4,61,0,257,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R,Forest,368,97,61,102,0,57,264,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R,Non_Water,2,1,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R,Cropland,236,0,75,62,106,33,79,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R,Wetland,54,18,7,0,8,21,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R,Lichens_and_Mosses,1,2,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R,Permanent_ice_and_snow,23,0,31,1,1,3,4,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,Non_Wetland,6,0,2,1,0,4,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,Shrubland,85,0,34,33,11,35,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,Grassland,0,0,26,27,5,28,0,97,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,Cropland,455,0,81,135,5,62,0,174,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,Bareland,254,0,0,96,11,214,0,111,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,Built-up,131,0,18,0,2,41,0,91,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,Water,226,0,31,41,19,0,0,109,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,Forest,412,0,126,95,0,96,0,630,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,Non_Water,1,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,Wetland,62,0,1,5,4,60,0,30,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,Lichens_and_Mosses,4,0,0,0,0,0,0,2,0,0,0,0
