datasets,count
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",350
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",250
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",211
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",206
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",134
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",69
"AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",68
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",55
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",54
"AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",50
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",49
"AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",45
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R",34
"AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",32
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R",26
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",24
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",24
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",23
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",21
"AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",21
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",17
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",16
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",15
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R",15
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",14
"AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R",13
"AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",13
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",13
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",12
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",12
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",11
"AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLG_M_R",9
