Dataset,MajorityClass,Forest,Cropland,Wetland,Bareland,Built-up,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTJ_M_R,Water,74,0,191,19,8,0,398,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTJ_M_R,Forest,0,0,357,120,54,174,616,48,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTJ_M_R,Wetland,3,0,0,5,0,47,57,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTJ_M_R,Lichens_and_Mosses,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTJ_M_R,Grassland,27,35,30,202,23,40,0,20,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTJ_M_R,Wetland,4,1,0,29,0,62,73,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTJ_M_R,Non_Wetland,0,0,1,1,1,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTJ_M_R,Forest,0,33,194,401,29,232,523,44,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTJ_M_R,Water,24,0,49,278,1,0,239,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTJ_M_R,Shrubland,0,0,2,19,2,4,17,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTJ_M_R,Built-up,1,2,3,102,0,5,67,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTJ_M_R,Cropland,11,0,17,182,27,13,182,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTJ_M_R,Bareland,0,5,1,0,9,1,28,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTJ_M_R,Lichens_and_Mosses,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTJ_M_R,Grassland,0,0,42,0,0,45,0,0,128,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTJ_M_R,Wetland,0,0,0,0,0,6,0,0,18,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTJ_M_R,Shrubland,0,0,0,0,0,0,0,0,9,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTJ_M_R,Bareland,0,0,4,0,0,48,0,0,25,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTJ_M_R,Water,0,0,210,0,0,0,0,0,139,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTJ_M_R,Cropland,0,0,1,0,0,8,0,0,51,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTJ_M_R,Built-up,0,0,0,0,0,6,0,0,24,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTJ_M_R,Forest,0,0,156,0,0,116,0,0,467,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTJ_M_R,Grassland,0,0,0,0,0,29,0,0,0,57,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTJ_M_R,Bareland,0,0,0,0,0,35,0,0,0,5,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTJ_M_R,Shrubland,0,0,0,0,0,2,0,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTJ_M_R,Cropland,0,0,0,0,0,4,0,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTJ_M_R,Wetland,0,0,0,0,0,39,0,0,0,52,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTJ_M_R,Built-up,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTJ_M_R,Water,0,0,0,0,0,0,0,0,0,222,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTJ_M_R,Forest,0,0,0,0,0,93,0,0,0,112,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTJ_M_R,Grassland,152,215,42,23,67,45,0,284,0,0,26,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTJ_M_R,Built-up,17,62,0,0,0,6,0,61,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTJ_M_R,Forest,0,203,156,70,82,116,41,307,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTJ_M_R,Bareland,66,161,4,0,71,48,2,92,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTJ_M_R,Water,136,94,210,58,29,0,2,169,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTJ_M_R,Cropland,56,0,1,1,21,8,4,106,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTJ_M_R,Shrubland,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTJ_M_R,Wetland,4,0,0,0,1,6,0,5,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTJ_M_R,Grassland,105,324,1,1,68,75,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTJ_M_R,Forest,0,181,12,3,102,258,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTJ_M_R,Bareland,70,89,0,0,74,33,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTJ_M_R,Built-up,7,23,0,1,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTJ_M_R,Wetland,36,11,0,0,4,69,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTJ_M_R,Water,73,87,7,5,7,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTJ_M_R,Cropland,8,0,0,0,12,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTJ_M_R,Shrubland,2,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTJ_M_R,Forest,0,66,0,46,0,22,40,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTJ_M_R,Shrubland,9,1,0,0,0,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTJ_M_R,Wetland,122,1,0,4,0,26,4,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTJ_M_R,Built-up,50,19,0,34,0,0,8,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTJ_M_R,Bareland,27,10,0,0,0,22,5,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTJ_M_R,Cropland,41,0,0,69,0,9,32,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTJ_M_R,Water,363,2,51,32,0,0,5,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTJ_M_R,Grassland,176,70,8,67,0,68,0,0,0,0,0,1
