,0
Forest,22300
Cropland,16921
Water,15358
Grassland,14608
Built-up,8082
Wetland,6717
Bareland,6650
Shrubland,5773
Non_Wetland,4040
Non_Water,1068
Permanent_ice_and_snow,9
Lichens_and_Mosses,7
