Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24LWP_M_R,Shrubland,249,85,35,55,140,22,44,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWP_M_R,Non_Wetland,0,0,0,0,0,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWP_M_R,Grassland,0,274,47,80,247,56,107,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWP_M_R,Bareland,250,122,0,64,54,36,16,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWP_M_R,Built-up,207,124,62,0,132,4,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWP_M_R,Water,684,177,243,13,228,0,239,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWP_M_R,Forest,379,200,36,46,0,40,107,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWP_M_R,Cropland,700,0,189,166,288,124,160,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWP_M_R,Non_Water,0,1,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWP_M_R,Wetland,171,33,23,1,51,61,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWP_M_R,Lichens_and_Mosses,2,1,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWP_M_R,Non_Wetland,4,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWP_M_R,Shrubland,71,0,25,26,19,15,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWP_M_R,Grassland,0,0,36,103,102,41,0,410,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWP_M_R,Cropland,936,0,194,307,91,145,0,683,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWP_M_R,Bareland,205,0,0,48,3,97,0,120,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWP_M_R,Built-up,148,0,49,0,3,11,0,166,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWP_M_R,Water,343,0,31,77,45,0,0,416,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWP_M_R,Forest,436,0,70,142,0,50,0,804,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWP_M_R,Wetland,115,0,3,5,6,83,0,156,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWP_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWP_M_R,Grassland,0,14,132,53,38,25,0,324,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWP_M_R,Non_Wetland,1,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWP_M_R,Built-up,212,2,155,0,6,17,0,127,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWP_M_R,Forest,497,39,160,69,0,49,0,670,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWP_M_R,Non_Water,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWP_M_R,Water,361,6,152,16,42,0,0,377,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWP_M_R,Shrubland,94,3,41,15,5,10,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWP_M_R,Cropland,946,0,367,188,68,111,0,576,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWP_M_R,Bareland,179,5,0,16,0,63,0,76,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWP_M_R,Wetland,112,6,15,2,7,48,0,121,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWP_M_R,Lichens_and_Mosses,3,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWP_M_R,Grassland,0,0,0,0,0,13,37,0,208,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWP_M_R,Shrubland,0,0,0,0,0,0,0,0,103,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWP_M_R,Water,0,0,0,0,0,0,317,0,265,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWP_M_R,Forest,0,0,0,0,0,4,34,0,162,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWP_M_R,Cropland,0,0,0,0,0,15,57,0,224,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWP_M_R,Bareland,0,0,0,0,0,9,7,0,17,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWP_M_R,Built-up,0,0,0,0,0,4,2,0,10,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWP_M_R,Wetland,0,0,0,0,0,1,0,0,188,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWP_M_R,Grassland,0,0,0,0,0,186,0,0,0,105,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWP_M_R,Shrubland,0,0,0,0,0,75,0,0,0,25,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWP_M_R,Bareland,0,0,0,0,0,89,0,0,0,22,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWP_M_R,Cropland,0,0,0,0,0,306,0,0,0,122,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWP_M_R,Wetland,0,0,0,0,0,165,0,0,0,42,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWP_M_R,Built-up,0,0,0,0,0,17,0,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWP_M_R,Water,0,0,0,0,0,0,0,0,0,384,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWP_M_R,Forest,0,0,0,0,0,110,0,0,0,31,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWP_M_R,Grassland,0,510,142,144,330,13,37,321,0,0,13,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWP_M_R,Bareland,9,365,0,112,109,9,7,120,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWP_M_R,Forest,223,452,61,85,0,4,34,222,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWP_M_R,Cropland,135,0,124,156,354,15,57,318,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWP_M_R,Built-up,45,220,8,0,83,4,2,105,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWP_M_R,Water,53,582,236,42,293,0,317,340,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWP_M_R,Shrubland,36,62,25,18,62,0,0,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWP_M_R,Wetland,10,56,11,0,46,1,0,18,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWP_M_R,Grassland,0,713,3,155,278,121,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWP_M_R,Shrubland,0,161,0,59,94,53,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWP_M_R,Bareland,0,248,0,131,21,22,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWP_M_R,Built-up,0,79,2,0,11,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWP_M_R,Water,0,349,14,14,31,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWP_M_R,Wetland,0,140,0,7,21,109,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWP_M_R,Forest,0,315,0,126,0,72,6,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWP_M_R,Cropland,0,0,5,137,134,73,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWP_M_R,Forest,92,122,48,0,0,31,49,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWP_M_R,Shrubland,81,120,67,0,148,71,57,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWP_M_R,Built-up,36,143,83,0,101,8,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWP_M_R,Cropland,102,0,253,0,213,117,66,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWP_M_R,Bareland,3,26,0,0,11,27,1,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWP_M_R,Water,22,158,103,0,96,0,128,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWP_M_R,Wetland,9,62,25,0,58,35,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWP_M_R,Grassland,0,265,177,0,239,137,104,0,0,0,0,5
