Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LPD_M_R,Shrubland,257,180,56,74,72,176,84,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPD_M_R,Non_Wetland,0,0,0,0,0,0,15,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPD_M_R,Grassland,0,313,54,39,66,206,156,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPD_M_R,Bareland,180,127,0,51,50,63,22,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPD_M_R,Built-up,162,177,78,0,19,161,10,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPD_M_R,Water,444,327,124,32,0,554,239,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPD_M_R,Forest,717,675,73,132,328,0,460,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPD_M_R,Cropland,437,0,179,162,121,461,129,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPD_M_R,Non_Water,2,2,1,0,1,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPD_M_R,Wetland,181,221,15,1,105,178,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPD_M_R,Lichens_and_Mosses,0,1,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPD_M_R,Non_Wetland,3,0,0,0,0,2,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPD_M_R,Shrubland,120,0,48,26,49,49,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPD_M_R,Grassland,0,0,32,36,41,64,0,238,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPD_M_R,Cropland,941,0,128,256,155,169,0,632,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPD_M_R,Bareland,182,0,0,77,98,29,0,104,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPD_M_R,Built-up,178,0,55,0,56,12,0,109,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPD_M_R,Water,354,0,63,53,0,263,0,453,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPD_M_R,Forest,690,0,288,131,480,0,0,1269,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPD_M_R,Non_Water,3,0,1,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPD_M_R,Wetland,154,0,99,1,263,186,0,218,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPD_M_R,Lichens_and_Mosses,2,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPD_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPD_M_R,Non_Wetland,2,0,1,0,1,4,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPD_M_R,Grassland,0,87,95,8,68,55,0,205,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPD_M_R,Bareland,109,12,0,18,40,19,0,93,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPD_M_R,Forest,633,222,413,49,582,0,0,1317,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPD_M_R,Built-up,159,4,212,0,58,9,0,153,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPD_M_R,Water,273,18,159,17,0,204,0,448,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPD_M_R,Non_Water,1,0,0,0,6,0,0,1,0,0,0,0
