Dataset,MajorityClass,Grassland,Cropland,Wetland,Lichens_and_Mosses,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_18LUQ_M_R,Shrubland,3,3,3,1,3,2,2,3,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LUQ_M_R,Grassland,0,20,7,1,14,12,7,24,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LUQ_M_R,Cropland,69,0,2,0,51,23,37,57,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LUQ_M_R,Wetland,29,3,0,0,9,0,24,19,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LUQ_M_R,Bareland,79,29,2,1,0,25,55,62,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LUQ_M_R,Built-up,23,18,1,0,20,0,12,20,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LUQ_M_R,Water,156,41,27,6,106,18,0,124,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LUQ_M_R,Forest,101,46,10,6,75,33,62,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LUQ_M_R,Permanent_ice_and_snow,17,3,0,0,11,3,1,9,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUQ_M_R,Shrubland,0,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUQ_M_R,Grassland,0,0,1,0,0,0,2,0,13,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUQ_M_R,Cropland,0,0,5,0,0,0,5,0,6,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUQ_M_R,Forest,0,0,22,0,0,0,18,0,36,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUQ_M_R,Wetland,0,0,0,0,0,0,0,0,37,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUQ_M_R,Water,0,0,47,0,0,0,0,0,29,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUQ_M_R,Bareland,0,0,14,0,0,0,13,0,4,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUQ_M_R,Built-up,0,0,1,0,0,0,1,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUQ_M_R,Shrubland,0,0,0,0,0,0,6,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUQ_M_R,Grassland,0,0,0,0,0,0,34,0,0,9,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUQ_M_R,Cropland,0,0,0,0,0,0,52,0,0,27,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUQ_M_R,Wetland,0,0,0,0,0,0,23,0,0,16,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUQ_M_R,Bareland,0,0,0,0,0,0,92,0,0,48,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUQ_M_R,Built-up,0,0,0,0,0,0,32,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUQ_M_R,Water,0,0,0,0,0,0,0,0,0,159,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUQ_M_R,Forest,0,0,0,0,0,0,114,0,0,61,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUQ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,2,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUQ_M_R,Water,47,84,47,0,85,21,0,94,0,0,141,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUQ_M_R,Cropland,37,0,5,0,38,19,5,50,0,0,77,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUQ_M_R,Wetland,4,3,0,0,3,0,0,11,0,0,15,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUQ_M_R,Bareland,34,61,14,0,0,23,13,54,0,0,81,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUQ_M_R,Built-up,15,20,1,0,20,0,1,18,0,0,23,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUQ_M_R,Forest,51,78,22,0,58,23,18,0,0,0,104,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUQ_M_R,Grassland,0,23,1,0,14,6,2,23,0,0,39,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUQ_M_R,Permanent_ice_and_snow,6,6,0,0,4,2,0,7,0,0,22,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUQ_M_R,Grassland,0,28,5,0,5,27,19,26,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUQ_M_R,Bareland,0,25,0,0,0,46,56,25,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUQ_M_R,Water,0,29,17,0,64,85,0,62,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUQ_M_R,Built-up,0,4,0,0,3,0,1,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUQ_M_R,Forest,0,51,21,0,28,60,68,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUQ_M_R,Wetland,0,5,0,0,5,11,13,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUQ_M_R,Cropland,0,0,2,0,14,48,33,31,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUQ_M_R,Permanent_ice_and_snow,0,1,0,0,3,8,8,4,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUQ_M_R,Cropland,9,0,2,0,12,0,7,18,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUQ_M_R,Wetland,2,7,0,0,4,0,4,13,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUQ_M_R,Bareland,5,24,2,0,0,0,18,19,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUQ_M_R,Built-up,9,10,0,0,13,0,10,13,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUQ_M_R,Water,23,52,12,0,60,0,0,91,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUQ_M_R,Forest,25,29,5,0,25,0,27,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUQ_M_R,Grassland,0,8,1,0,7,0,7,10,0,0,0,3
