Dataset,MajorityClass,Forest,Cropland,Bareland,Built-up,Wetland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKP_M_R,Water,70,0,47,13,156,0,537,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKP_M_R,Grassland,24,46,390,83,331,85,0,80,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKP_M_R,Forest,0,17,446,54,598,240,626,71,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKP_M_R,Non_Wetland,0,0,1,0,7,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKP_M_R,Shrubland,0,3,13,1,11,2,7,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKP_M_R,Wetland,8,0,162,8,0,191,207,21,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKP_M_R,Built-up,0,1,154,0,39,7,88,9,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKP_M_R,Cropland,5,0,150,25,38,2,128,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKP_M_R,Bareland,2,1,0,8,13,37,36,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKP_M_R,Water,37,0,266,55,338,0,226,5,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKP_M_R,Grassland,0,0,0,0,89,41,0,0,599,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKP_M_R,Wetland,0,0,0,0,0,24,0,0,320,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKP_M_R,Forest,0,0,0,0,282,92,0,0,908,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKP_M_R,Shrubland,0,0,0,0,0,0,0,0,14,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKP_M_R,Bareland,0,0,0,0,90,4,0,0,27,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKP_M_R,Cropland,0,0,0,0,7,6,0,0,51,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKP_M_R,Water,0,0,0,0,473,0,0,0,331,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKP_M_R,Built-up,0,0,0,0,14,2,0,0,63,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKP_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKP_M_R,Grassland,0,0,0,0,0,170,0,0,0,30,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKP_M_R,Wetland,0,0,0,0,0,275,0,0,0,128,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKP_M_R,Shrubland,0,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKP_M_R,Bareland,0,0,0,0,0,106,0,0,0,24,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKP_M_R,Built-up,0,0,0,0,0,27,0,0,0,8,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKP_M_R,Water,0,0,0,0,0,0,0,0,0,315,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKP_M_R,Forest,0,0,0,0,0,236,0,0,0,121,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKP_M_R,Cropland,0,0,0,0,0,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKP_M_R,Permanent_ice_and_snow,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKP_M_R,Grassland,262,223,77,129,89,41,0,235,0,0,26,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKP_M_R,Forest,0,177,175,139,282,92,291,234,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKP_M_R,Wetland,84,25,39,13,0,24,70,48,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKP_M_R,Bareland,41,57,0,84,90,4,91,69,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKP_M_R,Built-up,40,73,11,0,14,2,98,51,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKP_M_R,Water,203,63,160,95,473,0,212,270,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKP_M_R,Shrubland,1,1,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKP_M_R,Cropland,51,0,5,50,7,6,70,28,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKP_M_R,Permanent_ice_and_snow,1,1,1,0,0,0,1,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKP_M_R,Grassland,153,520,4,211,77,110,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKP_M_R,Forest,0,196,2,245,147,323,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKP_M_R,Bareland,11,107,0,81,1,52,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKP_M_R,Water,77,96,65,114,116,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKP_M_R,Built-up,2,26,4,0,2,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKP_M_R,Wetland,124,71,6,75,0,187,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKP_M_R,Shrubland,0,1,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKP_M_R,Cropland,7,0,1,15,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKP_M_R,Forest,0,75,63,0,17,65,51,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKP_M_R,Wetland,527,16,30,0,0,150,71,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKP_M_R,Shrubland,7,1,0,0,0,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKP_M_R,Built-up,101,51,33,0,0,6,12,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKP_M_R,Water,398,4,119,0,52,0,21,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKP_M_R,Cropland,37,0,61,0,0,4,26,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKP_M_R,Bareland,26,17,0,0,2,23,5,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKP_M_R,Grassland,382,143,171,0,33,124,0,0,0,0,0,25
