datasets,count
"AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",2852
"AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",1915
"AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LFP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",1488
"AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",1344
"AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",1012
"AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",699
"AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",612
"AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LFP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",609
"AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",600
"AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",453
"AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",445
"AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",395
"AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",395
"AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",387
"AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",360
"AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",336
"AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFP_M_R",299
"AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFP_M_R",242
