Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KRB_M_R,Shrubland,3,3,3,2,1,1,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRB_M_R,Grassland,0,14,23,12,1,5,21,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRB_M_R,Cropland,93,0,25,60,23,32,72,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRB_M_R,Wetland,97,36,0,35,0,37,62,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRB_M_R,Lichens_and_Mosses,1,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRB_M_R,Bareland,96,16,26,0,12,26,44,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRB_M_R,Built-up,17,1,0,11,0,4,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRB_M_R,Water,148,41,53,107,1,0,114,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRB_M_R,Forest,84,22,37,40,21,28,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRB_M_R,Permanent_ice_and_snow,10,0,1,9,0,1,5,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRB_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRB_M_R,Grassland,0,0,6,0,0,5,0,33,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRB_M_R,Cropland,0,0,14,0,0,9,0,43,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRB_M_R,Bareland,0,0,22,0,0,13,0,60,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRB_M_R,Forest,0,0,30,0,0,22,0,79,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRB_M_R,Wetland,0,0,0,0,0,12,0,167,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRB_M_R,Water,0,0,46,0,0,0,0,63,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRB_M_R,Built-up,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRB_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRB_M_R,Shrubland,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRB_M_R,Grassland,0,0,0,0,0,30,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRB_M_R,Cropland,0,0,0,0,0,98,0,0,11,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRB_M_R,Wetland,0,0,0,0,0,107,0,0,36,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRB_M_R,Bareland,0,0,0,0,0,86,0,0,28,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRB_M_R,Built-up,0,0,0,0,0,8,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRB_M_R,Water,0,0,0,0,0,0,0,0,137,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRB_M_R,Forest,0,0,0,0,0,94,0,0,26,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRB_M_R,Water,17,98,46,52,44,0,88,0,0,52,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRB_M_R,Cropland,28,0,14,33,34,9,53,0,0,46,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRB_M_R,Wetland,0,40,0,9,14,12,51,0,0,32,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRB_M_R,Bareland,16,78,22,0,48,13,58,0,0,49,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRB_M_R,Built-up,4,12,0,4,0,0,6,0,0,7,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRB_M_R,Forest,23,75,30,26,35,22,0,0,0,65,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRB_M_R,Grassland,0,29,6,10,6,5,30,0,0,30,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRB_M_R,Permanent_ice_and_snow,0,13,0,0,7,0,4,0,0,5,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRB_M_R,Grassland,0,54,10,0,3,5,15,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRB_M_R,Wetland,0,58,0,7,4,37,18,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRB_M_R,Bareland,0,82,34,0,32,50,23,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRB_M_R,Built-up,0,4,0,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRB_M_R,Water,0,157,38,21,34,0,42,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRB_M_R,Forest,0,85,27,4,28,43,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRB_M_R,Cropland,0,0,4,2,24,22,24,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRB_M_R,Permanent_ice_and_snow,0,2,1,0,4,3,5,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRB_M_R,Water,27,28,48,69,0,0,43,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRB_M_R,Cropland,20,0,15,29,0,19,23,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRB_M_R,Wetland,16,16,0,58,0,43,30,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRB_M_R,Bareland,2,1,3,0,0,8,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRB_M_R,Forest,23,21,20,28,0,24,0,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRB_M_R,Grassland,0,4,0,7,0,2,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRB_M_R,Built-up,0,7,1,11,0,5,8,0,0,0,0,1
