Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24LVR_M_R,Shrubland,267,80,110,73,73,118,114,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVR_M_R,Non_Wetland,0,0,0,0,0,0,12,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVR_M_R,Grassland,0,154,55,17,27,193,121,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVR_M_R,Bareland,283,51,0,99,63,65,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVR_M_R,Built-up,241,87,127,0,8,127,4,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVR_M_R,Water,827,126,287,50,0,836,375,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVR_M_R,Cropland,625,0,268,106,51,468,143,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVR_M_R,Forest,622,227,98,49,104,0,272,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVR_M_R,Non_Water,5,1,2,0,4,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVR_M_R,Wetland,534,143,76,15,181,512,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVR_M_R,Lichens_and_Mosses,4,1,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVR_M_R,Permanent_ice_and_snow,9,0,8,2,3,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVR_M_R,Non_Wetland,3,0,0,0,0,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVR_M_R,Shrubland,87,0,41,33,53,2,0,0,0,0,0,0
