,0
Forest,16526
Grassland,15565
Cropland,12224
Water,8611
Wetland,8414
Bareland,7527
Shrubland,6302
Built-up,4598
Non_Wetland,3102
Non_Water,525
Lichens_and_Mosses,145
Permanent_ice_and_snow,23
