Dataset,MajorityClass,Grassland,Cropland,Bareland,Forest,Built-up,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23KKV_M_R,Shrubland,372,89,91,150,79,67,52,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKV_M_R,Grassland,0,195,82,206,59,34,45,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKV_M_R,Non_Wetland,15,6,0,9,0,8,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKV_M_R,Bareland,405,90,0,156,106,17,81,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKV_M_R,Built-up,335,146,144,217,0,0,18,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKV_M_R,Water,1346,258,402,775,31,196,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKV_M_R,Forest,1467,470,234,0,214,162,329,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKV_M_R,Cropland,1026,0,381,575,320,64,102,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKV_M_R,Wetland,307,52,15,124,9,0,130,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKV_M_R,Non_Water,5,2,0,5,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKV_M_R,Non_Wetland,4,0,5,4,0,16,6,10,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKV_M_R,Shrubland,105,0,60,52,30,81,85,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKV_M_R,Grassland,0,0,55,150,50,168,135,180,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKV_M_R,Cropland,751,0,348,474,289,334,370,554,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKV_M_R,Wetland,45,0,35,20,0,0,307,56,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKV_M_R,Bareland,134,0,0,116,82,13,241,99,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKV_M_R,Built-up,127,0,148,80,0,56,77,134,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKV_M_R,Water,393,0,166,375,55,384,0,413,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKV_M_R,Forest,754,0,330,0,171,759,756,925,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKV_M_R,Non_Water,2,0,0,0,0,0,11,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKV_M_R,Wetland,0,0,0,0,0,0,35,0,534,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKV_M_R,Grassland,0,0,0,0,0,49,36,0,379,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKV_M_R,Cropland,0,0,0,0,0,42,45,0,661,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKV_M_R,Forest,0,0,0,0,0,308,228,0,1588,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKV_M_R,Water,0,0,0,0,0,449,0,0,742,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKV_M_R,Shrubland,0,0,0,0,0,0,0,0,237,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKV_M_R,Bareland,0,0,0,0,0,30,87,0,74,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKV_M_R,Built-up,0,0,0,0,0,2,18,0,118,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKV_M_R,Grassland,0,158,132,111,28,163,31,163,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKV_M_R,Non_Wetland,6,1,3,3,0,29,0,7,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKV_M_R,Wetland,72,30,168,27,0,0,42,89,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKV_M_R,Forest,788,462,872,0,77,903,274,955,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKV_M_R,Built-up,244,111,240,59,0,68,7,146,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKV_M_R,Bareland,138,80,0,37,25,38,10,48,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKV_M_R,Non_Water,1,1,3,1,0,0,6,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKV_M_R,Water,271,245,1057,398,12,684,0,711,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKV_M_R,Shrubland,104,71,102,40,21,81,24,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKV_M_R,Cropland,741,0,583,271,188,302,54,445,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKV_M_R,Grassland,0,0,0,0,0,0,36,0,0,200,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKV_M_R,Bareland,0,0,0,0,0,0,105,0,0,125,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKV_M_R,Water,0,0,0,0,0,0,0,0,0,1629,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKV_M_R,Forest,0,0,0,0,0,0,249,0,0,729,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKV_M_R,Shrubland,0,0,0,0,0,0,30,0,0,107,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKV_M_R,Cropland,0,0,0,0,0,0,80,0,0,230,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKV_M_R,Wetland,0,0,0,0,0,0,101,0,0,277,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKV_M_R,Built-up,0,0,0,0,0,0,9,0,0,19,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKV_M_R,Grassland,0,618,8,312,121,49,36,702,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKV_M_R,Wetland,0,50,6,110,2,0,35,202,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKV_M_R,Bareland,0,477,0,139,314,30,87,432,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKV_M_R,Water,0,910,108,603,98,449,0,1051,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKV_M_R,Forest,22,1264,48,0,272,308,228,1431,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKV_M_R,Built-up,0,296,2,95,0,2,18,280,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKV_M_R,Cropland,8,0,4,428,306,42,45,905,0,0,0,0
