Dataset,MajorityClass,Grassland,Forest,Wetland,Cropland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVR_M_R,Wetland,454,15,0,0,1,0,107,143,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVR_M_R,Bareland,215,75,7,0,0,0,66,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVR_M_R,Built-up,132,2,5,0,8,0,6,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVR_M_R,Water,570,166,87,0,23,2,0,60,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVR_M_R,Forest,953,0,461,0,55,13,304,490,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVR_M_R,Wetland,0,0,0,0,0,0,13,0,409,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVR_M_R,Shrubland,0,0,0,0,0,0,0,0,117,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVR_M_R,Grassland,0,0,84,0,0,0,70,0,737,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVR_M_R,Forest,0,0,343,0,0,0,216,0,1434,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVR_M_R,Water,0,0,482,0,0,0,0,0,249,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVR_M_R,Cropland,0,0,9,0,0,0,8,0,322,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVR_M_R,Built-up,0,0,1,0,0,0,13,0,83,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVR_M_R,Bareland,0,0,166,0,0,0,73,0,42,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVR_M_R,Non_Wetland,7,4,13,0,3,1,4,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVR_M_R,Grassland,0,61,221,47,149,28,108,213,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVR_M_R,Forest,821,0,528,34,543,40,393,625,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVR_M_R,Wetland,202,49,0,0,74,0,284,175,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVR_M_R,Shrubland,30,8,18,1,13,3,7,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVR_M_R,Cropland,294,24,108,0,133,38,49,105,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVR_M_R,Water,357,156,204,0,440,4,0,114,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVR_M_R,Bareland,119,1,6,0,0,1,73,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVR_M_R,Built-up,85,2,6,0,60,0,7,21,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVR_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVR_M_R,Grassland,0,0,0,0,0,0,123,0,0,63,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVR_M_R,Shrubland,0,0,0,0,0,0,1,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVR_M_R,Cropland,0,0,0,0,0,0,23,0,0,21,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVR_M_R,Wetland,0,0,0,0,0,0,283,0,0,304,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVR_M_R,Bareland,0,0,0,0,0,0,138,0,0,144,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVR_M_R,Built-up,0,0,0,0,0,0,10,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVR_M_R,Water,0,0,0,0,0,0,0,0,0,598,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVR_M_R,Forest,0,0,0,0,0,0,364,0,0,316,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVR_M_R,Grassland,0,434,84,441,34,78,70,297,0,0,14,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVR_M_R,Wetland,52,145,0,65,8,1,13,59,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVR_M_R,Forest,330,0,343,661,156,113,216,367,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVR_M_R,Bareland,3,112,166,289,0,79,73,41,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVR_M_R,Shrubland,14,17,0,11,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVR_M_R,Water,64,472,482,304,148,35,0,66,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVR_M_R,Built-up,16,46,1,115,5,0,13,36,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVR_M_R,Cropland,58,205,9,0,8,35,8,127,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVR_M_R,Permanent_ice_and_snow,0,3,0,7,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVR_M_R,Grassland,0,277,28,401,3,124,23,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVR_M_R,Forest,0,0,137,332,1,206,365,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVR_M_R,Shrubland,0,30,1,22,0,9,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVR_M_R,Wetland,0,244,0,75,4,61,141,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVR_M_R,Bareland,0,155,1,18,0,70,143,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVR_M_R,Built-up,0,5,0,8,2,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVR_M_R,Water,0,267,65,87,41,101,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVR_M_R,Cropland,0,53,3,0,0,66,5,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVR_M_R,Permanent_ice_and_snow,0,4,0,0,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVR_M_R,Wetland,227,517,0,154,47,0,186,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVR_M_R,Forest,155,0,16,174,67,0,119,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVR_M_R,Shrubland,23,58,0,27,9,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVR_M_R,Cropland,40,71,1,0,14,0,18,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVR_M_R,Built-up,7,62,0,47,30,0,10,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVR_M_R,Water,84,564,36,91,205,0,0,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVR_M_R,Bareland,3,34,3,16,0,0,13,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVR_M_R,Grassland,0,264,15,177,68,0,57,0,0,0,0,4
