Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LQH_M_R,Shrubland,268,76,134,70,141,47,132,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQH_M_R,Non_Wetland,0,0,0,0,0,0,26,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQH_M_R,Grassland,0,128,25,13,93,7,84,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQH_M_R,Bareland,362,81,0,70,70,42,72,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQH_M_R,Built-up,262,120,90,0,88,5,23,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQH_M_R,Water,655,82,289,23,373,0,466,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQH_M_R,Forest,594,144,107,68,0,73,302,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQH_M_R,Cropland,502,0,175,96,188,24,140,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQH_M_R,Non_Water,8,2,4,0,3,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQH_M_R,Wetland,280,110,79,0,157,83,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQH_M_R,Lichens_and_Mosses,4,1,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQH_M_R,Permanent_ice_and_snow,14,1,4,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQH_M_R,Non_Wetland,6,0,1,0,0,6,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQH_M_R,Shrubland,88,0,55,31,10,76,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQH_M_R,Grassland,0,0,48,36,1,34,0,154,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQH_M_R,Cropland,479,0,178,236,23,79,0,413,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQH_M_R,Bareland,129,0,0,87,6,205,0,144,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQH_M_R,Built-up,91,0,46,0,0,62,0,98,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQH_M_R,Water,152,0,149,86,8,0,0,461,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQH_M_R,Forest,365,0,180,119,0,376,0,1147,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQH_M_R,Non_Water,5,0,2,1,0,8,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQH_M_R,Wetland,255,0,121,14,7,283,0,325,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQH_M_R,Lichens_and_Mosses,1,0,0,1,0,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQH_M_R,Permanent_ice_and_snow,0,0,1,0,0,5,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQH_M_R,Non_Wetland,1,0,6,0,4,3,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQH_M_R,Grassland,0,25,101,8,37,65,0,227,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQH_M_R,Bareland,84,22,0,20,6,141,0,101,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQH_M_R,Built-up,107,17,243,0,2,48,0,122,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQH_M_R,Forest,191,27,379,21,0,390,0,820,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQH_M_R,Non_Water,0,0,4,0,1,14,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQH_M_R,Water,17,4,257,15,190,0,0,557,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQH_M_R,Shrubland,60,27,83,12,50,65,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQH_M_R,Cropland,341,0,401,90,112,118,0,406,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQH_M_R,Wetland,98,28,167,0,95,407,0,334,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQH_M_R,Lichens_and_Mosses,2,2,2,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQH_M_R,Permanent_ice_and_snow,0,0,12,0,0,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQH_M_R,Shrubland,0,0,0,0,0,0,0,0,231,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQH_M_R,Grassland,0,0,0,0,0,0,103,0,116,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQH_M_R,Bareland,0,0,0,0,0,2,100,0,65,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQH_M_R,Water,0,0,0,0,0,0,586,0,363,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQH_M_R,Cropland,0,0,0,0,0,0,66,0,154,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQH_M_R,Built-up,0,0,0,0,0,0,7,0,32,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQH_M_R,Forest,0,0,0,0,0,39,243,0,402,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQH_M_R,Wetland,0,0,0,0,0,0,0,0,199,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQH_M_R,Grassland,0,0,0,0,0,195,0,0,0,59,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQH_M_R,Water,0,0,0,0,0,0,0,0,0,694,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQH_M_R,Bareland,0,0,0,0,0,239,0,0,0,81,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQH_M_R,Forest,0,0,0,0,0,427,0,0,0,282,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQH_M_R,Shrubland,0,0,0,0,0,166,0,0,0,65,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQH_M_R,Built-up,0,0,0,0,0,43,0,0,0,28,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQH_M_R,Cropland,0,0,0,0,0,260,0,0,0,96,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQH_M_R,Wetland,0,0,0,0,0,638,0,0,0,286,0,0
