Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19NHJ_M_R,Shrubland,3,3,3,3,2,2,3,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NHJ_M_R,Grassland,0,11,27,7,6,6,31,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NHJ_M_R,Cropland,68,0,14,14,8,1,28,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NHJ_M_R,Wetland,151,29,0,50,21,52,112,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NHJ_M_R,Bareland,69,3,13,0,9,19,23,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NHJ_M_R,Built-up,15,2,1,11,0,0,20,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NHJ_M_R,Water,147,9,74,64,2,0,129,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NHJ_M_R,Forest,81,4,41,19,14,16,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NHJ_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NHJ_M_R,Grassland,0,0,14,0,0,5,0,85,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NHJ_M_R,Cropland,0,0,12,0,0,0,0,33,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NHJ_M_R,Bareland,0,0,25,0,0,3,0,35,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NHJ_M_R,Built-up,0,0,1,0,0,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NHJ_M_R,Forest,0,0,44,0,0,12,0,95,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NHJ_M_R,Wetland,0,0,0,0,0,15,0,231,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NHJ_M_R,Water,0,0,65,0,0,0,0,93,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NHJ_M_R,Shrubland,0,0,0,0,0,5,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NHJ_M_R,Grassland,0,0,0,0,0,64,0,0,12,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NHJ_M_R,Cropland,0,0,0,0,0,37,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NHJ_M_R,Wetland,0,0,0,0,0,195,0,0,47,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NHJ_M_R,Bareland,0,0,0,0,0,70,0,0,16,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NHJ_M_R,Built-up,0,0,0,0,0,16,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NHJ_M_R,Water,0,0,0,0,0,0,0,0,106,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NHJ_M_R,Forest,0,0,0,0,0,84,0,0,23,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NHJ_M_R,Water,69,31,65,49,18,0,50,0,0,91,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NHJ_M_R,Cropland,23,0,12,21,12,0,9,0,0,37,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NHJ_M_R,Wetland,51,17,0,26,18,15,37,0,0,64,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NHJ_M_R,Bareland,18,12,25,0,29,3,14,0,0,42,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NHJ_M_R,Built-up,7,6,1,4,0,0,2,0,0,15,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NHJ_M_R,Forest,60,32,44,31,15,12,0,0,0,67,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NHJ_M_R,Grassland,0,21,14,15,11,5,17,0,0,35,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NHJ_M_R,Grassland,0,40,52,8,11,16,25,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NHJ_M_R,Wetland,0,47,0,22,17,47,46,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NHJ_M_R,Bareland,0,12,21,0,2,30,11,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NHJ_M_R,Built-up,0,1,3,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NHJ_M_R,Water,0,29,95,44,17,0,33,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NHJ_M_R,Forest,0,19,51,8,26,38,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NHJ_M_R,Cropland,0,0,19,2,6,1,4,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NHJ_M_R,Water,32,10,30,35,0,0,49,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NHJ_M_R,Cropland,5,0,0,2,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NHJ_M_R,Wetland,57,47,0,40,0,58,68,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NHJ_M_R,Bareland,2,4,1,0,0,13,4,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NHJ_M_R,Built-up,3,4,1,4,0,3,5,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NHJ_M_R,Forest,17,13,10,13,0,20,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NHJ_M_R,Grassland,0,11,11,11,0,10,12,0,0,0,1
