Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24LXP_M_R,Shrubland,388,90,72,54,184,53,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXP_M_R,Non_Wetland,2,0,0,0,1,8,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXP_M_R,Grassland,0,447,149,178,510,249,26,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXP_M_R,Bareland,619,178,0,95,189,45,81,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXP_M_R,Built-up,541,249,165,0,386,104,44,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXP_M_R,Water,1815,395,589,80,692,579,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXP_M_R,Forest,1007,318,75,136,0,486,48,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXP_M_R,Cropland,1263,0,409,241,492,189,133,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXP_M_R,Wetland,618,75,80,24,375,0,181,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXP_M_R,Non_Water,3,1,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXP_M_R,Lichens_and_Mosses,0,2,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXP_M_R,Permanent_ice_and_snow,21,5,7,2,19,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXP_M_R,Non_Wetland,4,0,0,0,1,1,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXP_M_R,Shrubland,102,0,45,16,21,0,34,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXP_M_R,Grassland,0,0,200,257,229,49,205,641,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXP_M_R,Cropland,1256,0,456,419,233,15,440,960,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXP_M_R,Wetland,248,0,144,108,172,0,582,361,0,0,0,0
