Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24LXR_M_R,Shrubland,365,105,109,66,80,103,94,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXR_M_R,Non_Wetland,0,0,0,0,0,0,8,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXR_M_R,Grassland,0,186,56,41,57,128,93,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXR_M_R,Bareland,274,108,0,94,42,16,9,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXR_M_R,Built-up,207,127,76,0,9,119,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXR_M_R,Water,937,161,254,58,0,160,426,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXR_M_R,Forest,453,196,74,48,42,0,98,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXR_M_R,Non_Water,4,0,0,0,5,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXR_M_R,Cropland,400,0,136,75,54,124,85,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXR_M_R,Wetland,325,62,44,4,118,49,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXR_M_R,Lichens_and_Mosses,0,4,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LXR_M_R,Permanent_ice_and_snow,6,4,3,0,1,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXR_M_R,Non_Wetland,3,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXR_M_R,Shrubland,134,0,49,31,42,11,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXR_M_R,Grassland,0,0,33,30,32,28,0,266,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXR_M_R,Bareland,197,0,0,84,112,6,0,161,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXR_M_R,Built-up,158,0,64,0,27,2,0,141,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXR_M_R,Water,420,0,71,31,0,84,0,681,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXR_M_R,Forest,462,0,75,108,39,0,0,715,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXR_M_R,Non_Water,2,0,0,0,4,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXR_M_R,Cropland,628,0,187,147,50,13,0,347,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXR_M_R,Wetland,241,0,9,5,128,53,0,323,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXR_M_R,Lichens_and_Mosses,4,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXR_M_R,Permanent_ice_and_snow,5,0,0,0,1,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXR_M_R,Non_Wetland,0,0,1,0,1,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXR_M_R,Grassland,0,4,96,18,53,58,0,405,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXR_M_R,Bareland,125,19,0,16,43,14,0,111,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXR_M_R,Water,350,5,304,11,0,280,0,768,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXR_M_R,Forest,327,2,199,18,33,0,0,728,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXR_M_R,Built-up,157,2,189,0,9,17,0,176,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXR_M_R,Non_Water,2,0,1,0,1,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXR_M_R,Shrubland,115,0,76,9,25,37,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXR_M_R,Cropland,442,0,267,50,45,64,0,559,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXR_M_R,Wetland,165,0,80,0,97,140,0,390,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXR_M_R,Lichens_and_Mosses,3,0,1,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXR_M_R,Permanent_ice_and_snow,0,1,5,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXR_M_R,Shrubland,0,0,0,0,0,0,0,0,237,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXR_M_R,Grassland,0,0,0,0,1,0,58,0,196,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXR_M_R,Water,0,0,0,0,0,0,491,0,319,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXR_M_R,Cropland,0,0,0,0,1,0,29,0,118,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXR_M_R,Forest,0,0,0,0,14,0,109,0,183,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXR_M_R,Wetland,0,0,0,0,2,0,0,0,396,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXR_M_R,Built-up,0,0,0,0,0,0,4,0,11,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXR_M_R,Bareland,0,0,0,0,0,0,21,0,13,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXR_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXR_M_R,Shrubland,0,0,0,0,157,0,0,0,0,100,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXR_M_R,Grassland,0,0,0,0,224,0,0,0,0,90,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXR_M_R,Bareland,0,0,0,0,76,0,0,0,0,28,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXR_M_R,Water,0,0,0,0,0,0,0,0,0,726,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXR_M_R,Cropland,0,0,0,0,150,0,0,0,0,60,0,0
