Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_21KTS_M_R,Shrubland,3,3,3,2,1,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTS_M_R,Grassland,0,10,17,7,1,5,14,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTS_M_R,Cropland,21,0,11,14,7,10,19,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTS_M_R,Wetland,36,27,0,26,0,21,28,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTS_M_R,Lichens_and_Mosses,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTS_M_R,Bareland,21,13,16,0,4,12,17,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTS_M_R,Built-up,3,1,0,1,0,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTS_M_R,Water,39,30,31,33,5,0,35,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTS_M_R,Forest,22,13,16,11,6,12,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTS_M_R,Permanent_ice_and_snow,8,0,1,4,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTS_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTS_M_R,Grassland,0,0,3,0,0,2,0,17,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTS_M_R,Cropland,0,0,3,0,0,1,0,14,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTS_M_R,Bareland,0,0,3,0,0,2,0,18,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTS_M_R,Forest,0,0,3,0,0,2,0,19,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTS_M_R,Wetland,0,0,0,0,0,2,0,82,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTS_M_R,Water,0,0,8,0,0,0,0,17,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTS_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTS_M_R,Shrubland,0,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTS_M_R,Cropland,0,0,0,0,0,31,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTS_M_R,Wetland,0,0,0,0,0,61,0,0,12,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTS_M_R,Bareland,0,0,0,0,0,38,0,0,6,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTS_M_R,Built-up,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTS_M_R,Water,0,0,0,0,0,0,0,0,67,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTS_M_R,Forest,0,0,0,0,0,34,0,0,7,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTS_M_R,Grassland,0,0,0,0,0,19,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTS_M_R,Permanent_ice_and_snow,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTS_M_R,Water,0,25,8,19,19,0,24,0,0,24,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTS_M_R,Grassland,0,18,3,9,4,2,15,0,0,16,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTS_M_R,Cropland,3,0,3,9,10,1,16,0,0,15,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTS_M_R,Wetland,0,17,0,11,7,2,16,0,0,17,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTS_M_R,Bareland,2,19,3,0,13,2,18,0,0,17,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTS_M_R,Permanent_ice_and_snow,0,5,0,1,4,0,4,0,0,2,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTS_M_R,Forest,5,18,3,13,11,2,0,0,0,17,3,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTS_M_R,Cropland,3,0,3,3,0,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTS_M_R,Water,21,18,21,24,0,0,21,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTS_M_R,Wetland,16,13,0,18,0,13,18,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTS_M_R,Bareland,1,2,2,0,0,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTS_M_R,Built-up,1,3,0,1,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTS_M_R,Forest,3,3,3,3,0,2,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTS_M_R,Grassland,0,1,0,1,0,1,2,0,0,0,0,0
