Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24LYP_M_R,Shrubland,273,59,12,19,130,95,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LYP_M_R,Non_Wetland,9,1,0,0,6,32,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LYP_M_R,Grassland,0,615,79,168,630,737,42,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LYP_M_R,Bareland,829,166,0,95,224,344,71,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LYP_M_R,Built-up,719,235,200,0,430,221,65,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LYP_M_R,Water,1868,687,383,142,866,1722,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LYP_M_R,Forest,1471,533,80,191,0,1101,102,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LYP_M_R,Cropland,1213,0,144,224,526,621,68,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LYP_M_R,Wetland,1707,636,200,62,828,0,381,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LYP_M_R,Non_Water,2,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LYP_M_R,Lichens_and_Mosses,1,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LYP_M_R,Permanent_ice_and_snow,91,12,14,7,38,15,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYP_M_R,Non_Wetland,9,0,5,2,1,12,5,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYP_M_R,Shrubland,81,0,18,24,27,12,19,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYP_M_R,Grassland,0,0,285,323,272,383,315,493,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYP_M_R,Cropland,1211,0,362,467,307,234,387,643,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYP_M_R,Wetland,767,0,485,270,379,0,1435,442,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYP_M_R,Bareland,220,0,0,196,26,88,327,46,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYP_M_R,Built-up,263,0,239,0,63,73,152,94,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYP_M_R,Water,558,0,290,306,278,557,0,307,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYP_M_R,Forest,1075,0,373,440,0,765,443,982,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYP_M_R,Non_Water,1,0,0,0,0,0,1,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYP_M_R,Permanent_ice_and_snow,25,0,40,1,5,2,9,31,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYP_M_R,Wetland,0,0,0,0,0,0,151,0,4083,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYP_M_R,Grassland,0,0,0,0,0,302,53,0,2049,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYP_M_R,Bareland,0,0,0,0,0,284,54,0,596,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYP_M_R,Water,0,0,0,0,0,1124,0,0,1974,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYP_M_R,Forest,0,0,0,0,0,619,127,0,2434,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYP_M_R,Shrubland,0,0,0,0,0,0,0,0,172,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYP_M_R,Cropland,0,0,0,0,0,254,41,0,1297,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYP_M_R,Built-up,0,0,0,0,0,138,20,0,432,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYP_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,47,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYP_M_R,Non_Wetland,10,4,5,0,3,8,4,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYP_M_R,Grassland,0,400,249,183,319,137,190,474,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYP_M_R,Forest,1332,367,351,207,0,463,249,775,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYP_M_R,Wetland,1336,237,714,45,539,0,846,265,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYP_M_R,Built-up,486,46,319,0,37,71,39,52,0,0,0,0
