Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24LUP_M_R,Shrubland,294,104,89,82,49,161,122,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUP_M_R,Non_Wetland,0,0,0,0,0,0,14,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUP_M_R,Grassland,0,251,62,49,45,244,113,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUP_M_R,Bareland,276,79,0,69,55,54,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUP_M_R,Built-up,264,140,92,0,6,183,24,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUP_M_R,Water,728,105,177,6,0,291,337,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUP_M_R,Forest,592,214,63,84,76,0,191,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUP_M_R,Cropland,411,0,151,116,20,277,78,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUP_M_R,Non_Water,3,0,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUP_M_R,Wetland,137,18,23,1,63,49,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUP_M_R,Lichens_and_Mosses,1,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUP_M_R,Permanent_ice_and_snow,23,0,13,0,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUP_M_R,Non_Wetland,2,0,1,0,2,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUP_M_R,Shrubland,84,0,75,32,55,31,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUP_M_R,Grassland,0,0,55,88,43,115,0,422,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUP_M_R,Bareland,212,0,0,73,133,10,0,126,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUP_M_R,Built-up,170,0,76,0,44,41,0,221,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUP_M_R,Water,164,0,111,53,0,63,0,509,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUP_M_R,Forest,480,0,212,202,123,0,0,1112,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUP_M_R,Non_Water,0,0,0,0,5,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUP_M_R,Cropland,555,0,174,257,45,101,0,503,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUP_M_R,Wetland,41,0,4,10,94,1,0,235,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUP_M_R,Lichens_and_Mosses,2,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUP_M_R,Permanent_ice_and_snow,15,0,6,0,9,2,0,13,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUP_M_R,Non_Wetland,2,0,2,0,0,2,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUP_M_R,Grassland,0,5,200,30,23,200,0,392,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUP_M_R,Bareland,109,3,0,28,37,12,0,112,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUP_M_R,Built-up,191,3,248,0,18,72,0,196,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUP_M_R,Water,289,0,292,7,0,210,0,515,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUP_M_R,Forest,449,6,394,44,88,0,0,794,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUP_M_R,Non_Water,0,0,1,0,1,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUP_M_R,Shrubland,84,3,87,10,24,52,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUP_M_R,Cropland,524,0,374,102,24,199,0,442,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUP_M_R,Wetland,61,0,48,1,57,59,0,170,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUP_M_R,Lichens_and_Mosses,2,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUP_M_R,Permanent_ice_and_snow,5,0,30,0,1,0,0,8,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUP_M_R,Shrubland,0,0,0,0,0,0,0,0,181,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUP_M_R,Grassland,0,0,0,0,21,0,38,0,178,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUP_M_R,Water,0,0,0,0,0,0,246,0,304,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUP_M_R,Cropland,0,0,0,0,0,0,2,0,98,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUP_M_R,Bareland,0,0,0,0,11,0,30,0,17,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUP_M_R,Built-up,0,0,0,0,1,0,3,0,25,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUP_M_R,Forest,0,0,0,0,38,0,88,0,241,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUP_M_R,Wetland,0,0,0,0,5,0,0,0,318,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUP_M_R,Water,0,0,0,0,0,0,0,0,0,567,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUP_M_R,Grassland,0,0,0,0,137,0,0,0,0,65,0,0
