Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23MQM_M_R,Shrubland,305,120,78,70,90,134,179,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQM_M_R,Non_Wetland,3,0,0,0,0,2,31,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQM_M_R,Grassland,0,177,34,15,34,109,198,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQM_M_R,Bareland,247,62,0,38,54,28,49,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQM_M_R,Built-up,227,98,74,0,14,126,5,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQM_M_R,Water,487,111,122,5,0,156,361,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQM_M_R,Forest,606,230,42,65,117,0,288,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQM_M_R,Cropland,399,0,93,74,58,141,161,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQM_M_R,Wetland,397,107,19,0,197,152,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQM_M_R,Non_Water,5,1,1,0,5,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQM_M_R,Non_Wetland,7,0,1,0,3,2,1,12,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQM_M_R,Shrubland,107,0,60,43,57,32,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQM_M_R,Grassland,0,0,41,63,57,31,4,322,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQM_M_R,Cropland,500,0,75,188,51,33,4,321,0,0,0,0
