,0
Water,1595
Forest,1364
Cropland,1315
Bareland,771
Grassland,689
Built-up,649
Wetland,381
Shrubland,221
Non_Water,123
Lichens_and_Mosses,77
Non_Wetland,45
Permanent_ice_and_snow,3
