,0
Bareland,868
Water,656
Wetland,279
Grassland,264
Built-up,167
Cropland,145
Permanent_ice_and_snow,124
Shrubland,113
Non_Water,63
Forest,43
Lichens_and_Mosses,28
Non_Wetland,12
