Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R,Shrubland,423,168,104,82,159,146,135,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R,Non_Wetland,0,0,0,0,0,0,25,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R,Grassland,0,332,67,36,281,153,394,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R,Bareland,461,111,0,101,109,56,83,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R,Built-up,361,151,116,0,57,182,18,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R,Water,1885,581,448,90,0,446,866,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R,Forest,1420,377,93,50,501,0,601,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R,Cropland,662,0,244,85,212,197,183,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R,Non_Water,5,3,1,0,13,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R,Wetland,1290,540,158,24,798,294,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R,Lichens_and_Mosses,1,1,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R,Permanent_ice_and_snow,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXU_M_R,Non_Wetland,9,0,0,0,1,2,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXU_M_R,Shrubland,113,0,65,16,49,61,0,0,0,0,0,0
