Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24LVN_M_R,Shrubland,370,118,86,68,193,122,29,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVN_M_R,Non_Wetland,0,0,0,0,0,22,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVN_M_R,Grassland,0,281,71,62,201,92,63,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVN_M_R,Bareland,444,156,0,104,118,22,61,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVN_M_R,Built-up,358,153,100,0,205,24,15,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVN_M_R,Water,1353,277,498,33,563,499,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVN_M_R,Forest,552,183,34,65,0,217,65,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVN_M_R,Non_Water,6,0,0,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVN_M_R,Cropland,770,0,217,153,421,103,48,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVN_M_R,Wetland,399,76,44,13,140,0,92,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVN_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVN_M_R,Permanent_ice_and_snow,13,0,7,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVN_M_R,Non_Wetland,6,0,4,2,0,0,1,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVN_M_R,Shrubland,88,0,97,34,18,0,67,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVN_M_R,Grassland,0,0,152,106,45,0,122,405,0,0,0,0
