Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23KMV_M_R,Shrubland,354,70,127,91,195,54,48,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMV_M_R,Grassland,0,166,111,45,236,55,111,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMV_M_R,Non_Wetland,15,4,5,2,14,4,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMV_M_R,Bareland,434,95,0,60,124,76,42,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMV_M_R,Built-up,353,99,164,0,226,14,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMV_M_R,Water,1419,207,650,40,952,0,401,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMV_M_R,Forest,1579,315,551,204,0,308,118,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMV_M_R,Cropland,822,0,369,141,482,99,53,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMV_M_R,Wetland,596,114,126,9,263,176,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMV_M_R,Non_Water,6,3,5,0,3,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMV_M_R,Lichens_and_Mosses,1,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMV_M_R,Permanent_ice_and_snow,3,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMV_M_R,Non_Wetland,8,0,2,0,3,6,27,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMV_M_R,Shrubland,137,0,62,33,59,84,92,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMV_M_R,Grassland,0,0,63,29,145,180,177,147,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMV_M_R,Cropland,696,0,214,114,377,251,231,451,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMV_M_R,Wetland,239,0,18,32,78,510,0,140,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMV_M_R,Bareland,278,0,0,110,125,403,27,150,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMV_M_R,Built-up,160,0,148,0,79,93,52,180,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMV_M_R,Water,604,0,112,61,295,0,288,342,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMV_M_R,Forest,813,0,380,217,0,895,704,1025,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMV_M_R,Non_Water,3,0,0,1,0,10,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMV_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMV_M_R,Wetland,0,0,0,0,0,19,0,0,473,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMV_M_R,Grassland,0,0,0,0,0,63,143,0,534,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMV_M_R,Bareland,0,0,0,0,0,110,212,0,129,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMV_M_R,Water,0,0,0,0,0,0,791,0,718,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMV_M_R,Forest,0,0,0,0,0,203,569,0,1697,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMV_M_R,Shrubland,0,0,0,0,0,0,0,0,260,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMV_M_R,Cropland,0,0,0,0,0,12,62,0,554,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMV_M_R,Built-up,0,0,0,0,0,12,31,0,185,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMV_M_R,Non_Wetland,7,0,3,0,3,6,29,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMV_M_R,Grassland,0,63,98,12,101,239,254,174,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMV_M_R,Wetland,135,3,82,2,59,511,0,139,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMV_M_R,Bareland,403,17,0,33,71,290,44,49,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMV_M_R,Forest,860,140,755,28,0,727,1072,954,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMV_M_R,Water,291,11,697,20,251,0,755,384,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMV_M_R,Non_Water,1,0,2,1,0,9,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMV_M_R,Shrubland,119,14,84,22,47,74,95,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMV_M_R,Built-up,307,19,205,0,51,67,138,163,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMV_M_R,Cropland,694,0,316,61,273,255,290,324,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMV_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMV_M_R,Permanent_ice_and_snow,0,0,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMV_M_R,Grassland,0,0,0,0,0,112,0,0,0,224,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMV_M_R,Bareland,0,0,0,0,0,136,0,0,0,311,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMV_M_R,Water,0,0,0,0,0,0,0,0,0,1633,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMV_M_R,Forest,0,0,0,0,0,313,0,0,0,696,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMV_M_R,Wetland,0,0,0,0,0,264,0,0,0,550,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMV_M_R,Shrubland,0,0,0,0,0,33,0,0,0,64,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMV_M_R,Cropland,0,0,0,0,0,61,0,0,0,183,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMV_M_R,Built-up,0,0,0,0,0,11,0,0,0,50,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMV_M_R,Grassland,0,650,33,127,317,63,143,756,0,0,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMV_M_R,Wetland,2,71,1,5,83,19,0,178,0,0,0,0
