Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_21KWP_M_R,Shrubland,3,3,3,2,2,3,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWP_M_R,Grassland,0,18,16,15,13,34,17,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWP_M_R,Cropland,95,0,12,52,26,55,33,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWP_M_R,Wetland,104,23,0,34,5,75,73,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWP_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWP_M_R,Bareland,45,4,2,0,2,11,12,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWP_M_R,Built-up,19,11,2,11,0,17,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWP_M_R,Water,147,41,51,84,10,119,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWP_M_R,Forest,107,42,42,46,28,0,44,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWP_M_R,Permanent_ice_and_snow,7,0,0,2,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWP_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWP_M_R,Cropland,0,0,20,0,0,0,17,25,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWP_M_R,Built-up,0,0,0,0,0,0,2,5,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWP_M_R,Forest,0,0,41,0,0,0,25,109,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWP_M_R,Wetland,0,0,0,0,0,0,9,125,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWP_M_R,Bareland,0,0,16,0,0,0,10,11,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWP_M_R,Water,0,0,62,0,0,0,0,55,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWP_M_R,Grassland,0,0,11,0,0,0,7,42,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWP_M_R,Shrubland,0,0,0,0,0,0,4,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWP_M_R,Grassland,0,0,0,0,0,0,43,0,13,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWP_M_R,Cropland,0,0,0,0,0,0,74,0,22,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWP_M_R,Wetland,0,0,0,0,0,0,135,0,49,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWP_M_R,Bareland,0,0,0,0,0,0,30,0,10,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWP_M_R,Built-up,0,0,0,0,0,0,6,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWP_M_R,Water,0,0,0,0,0,0,0,0,151,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWP_M_R,Forest,0,0,0,0,0,0,116,0,43,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWP_M_R,Water,14,56,62,45,33,89,0,0,0,31,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWP_M_R,Cropland,26,0,20,26,33,69,17,0,0,48,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWP_M_R,Wetland,1,20,0,7,5,54,9,0,0,20,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWP_M_R,Bareland,2,35,16,0,21,19,10,0,0,10,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWP_M_R,Built-up,6,14,0,6,0,12,2,0,0,10,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWP_M_R,Forest,35,70,41,39,39,0,25,0,0,63,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWP_M_R,Grassland,0,31,11,16,19,47,7,0,0,30,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWP_M_R,Permanent_ice_and_snow,0,5,0,0,1,1,0,0,0,2,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWP_M_R,Grassland,0,69,25,0,22,24,16,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWP_M_R,Wetland,0,38,0,8,10,38,41,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWP_M_R,Bareland,0,26,8,0,8,11,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWP_M_R,Built-up,0,5,1,0,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWP_M_R,Water,0,106,58,18,31,39,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWP_M_R,Forest,0,77,57,0,47,0,48,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWP_M_R,Cropland,0,0,10,1,31,27,6,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWP_M_R,Permanent_ice_and_snow,0,0,0,0,1,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWP_M_R,Cropland,37,0,3,13,0,31,14,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWP_M_R,Water,60,33,47,35,0,78,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWP_M_R,Wetland,60,28,0,25,0,68,33,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWP_M_R,Bareland,3,2,1,0,0,4,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWP_M_R,Built-up,8,9,2,3,0,12,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWP_M_R,Forest,36,17,19,17,0,0,18,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWP_M_R,Grassland,0,6,2,4,0,10,3,0,0,0,0,1
