,0
Forest,1469
Water,1456
Cropland,999
Wetland,808
Grassland,801
Built-up,396
Bareland,301
Non_Wetland,228
Non_Water,151
Shrubland,136
Permanent_ice_and_snow,15
Lichens_and_Mosses,13
