,0
Water,2242
Wetland,1880
Forest,1617
Grassland,1216
Bareland,601
Cropland,505
Non_Wetland,400
Non_Water,249
Shrubland,216
Built-up,154
Permanent_ice_and_snow,108
Lichens_and_Mosses,11
